	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80
Gene792	3.90984005361834	3.2671512540695	6.15440661882138	6.36334664844616	3.74754060296595	3.52553483215663	6.11353603253082	6.76562708250246	3.87638762751889	3.37867948555594	6.26663128540818	6.30939024157205	4.18157011209977	3.29545920295343	6.43500670911305	6.38580095434916	3.46574757415209	3.54142498513056	6.23811861542126	6.82964128411555	3.83415590833174	3.33997292412068	6.24453640166357	6.32701582715107	3.93704086360815	3.53273023930528	6.10673186472914	7.03921528974101	4.08216104966766	3.36756203003286	6.08998293745791	6.86107230275729	3.61155928168457	3.16882556229627	6.19799533926173	6.46966520685674	3.58514567008707	3.29588382153663	6.14720285482844	6.81376618301694	3.83145443220541	3.41473742012394	6.4693231139153	6.85316881332715	3.73991038859153	3.32797799527448	6.17356770796085	6.67689570851852	3.80979170665348	3.25034824857801	6.2911135594738	6.56206458870146	3.71574330203912	3.51818337060166	6.26497709759502	6.4801120110496	3.68388068960322	3.52720648757571	6.13930596210924	6.75212308020919	3.98145357820838	3.41659450174872	6.18395608081298	6.44108604725001	3.7861272511588	3.38007389364695	6.44405134532028	6.64295887554191	3.86635823953906	3.32917291761507	6.14466380826453	6.63443730035646	4.04922014666218	3.43424155503056	6.34824628571725	6.80122888524292	4.01343847714855	3.48427780064248	6.19377988426936	6.58287124609445
Gene793	3.46860660152591	3.91794208926439	6.69828889019169	6.39818293936324	3.44604988618424	3.72506691786566	6.51587397553744	5.98559190497998	3.51103620815529	3.64997383855672	6.53223128745497	6.09983157377576	3.06390423422279	3.79202980849181	6.52895387725457	6.30904066157838	3.35388712040292	3.93918772983273	6.4586019338074	6.03645591820964	3.45472663609306	3.61216864244395	6.57408117383234	6.37250840395961	3.34232202761818	3.47398061928418	6.48783615350866	6.41491508727209	3.49346068102307	3.66931026180865	6.31633222177095	6.24910957257678	3.45853979536911	3.69221980220269	6.75112370104575	6.1468912935346	3.14508578053097	4.03945556151161	6.64307820669676	6.13459922081825	3.22449724539734	3.52089953303703	6.72451437939292	6.15378912337349	3.44307502626504	3.74393154138523	6.62984201233848	6.166915655443	3.22817077987366	3.47146055695692	6.5777536676669	6.12501160370962	3.54343172435728	3.8108355650219	6.58000506103134	6.18270271643638	3.69745601505657	3.84493778695009	6.49208249284751	6.00774179242346	3.65175419857073	3.79475006705491	6.64298647814653	6.28638510098138	3.30045209946398	3.48331026127775	6.41497625216527	6.49595595537679	3.42754846392538	3.78975799312936	6.8535513569693	6.45635209115534	3.5091942800712	3.84456626375707	6.36002936860697	6.12119305810174	3.41338597212095	3.64158800309744	6.873295151033	6.06248772420575
Gene794	6.36516294320248	6.20849898929852	3.01424094813692	3.7716015822271	6.65501613796983	6.40934505365139	3.46031833299487	3.87488833984078	6.43991707494672	6.10629074500623	3.23774053488099	3.93324458399791	6.85330232424451	6.29748039581169	3.40334746289357	3.81362266470537	6.75381548613722	6.08581292490653	3.31241519439198	3.72231599296741	6.78520916453985	6.41521208101796	3.56227426615784	3.60745822293734	6.58404543644178	6.13333343823577	3.15637719140368	3.91435602458593	6.48435680784226	6.16437477323431	3.32639203651114	3.63998060974058	6.23906511656057	6.21494598435566	3.53467180048753	3.67652576842328	6.62996537240562	6.43487896931139	3.65251421455323	4.01983170939977	6.45223412341013	6.21775160605713	3.50327913728619	3.82778784520876	6.67037135969147	6.44217438698811	3.43571030803226	3.86566071751584	6.55520388711817	6.26840661170981	3.57819981737684	3.6283411139784	6.66294681693291	6.48709746401546	3.2926440666822	3.59065568127765	6.49573161733242	5.99311958398013	3.46809303360713	3.6741499065196	6.36751800955369	6.19612881853768	3.76116374257192	3.5262552289483	6.60421720152279	6.37589485904248	3.52000593281574	3.78186709612638	6.36725947623737	6.29409104791946	3.3388836038728	3.69348977774031	6.48852039995701	6.43979963878205	3.53439331896738	3.75439872095982	6.61794587947011	6.37262432731718	3.5871366053912	3.96580473748835
Gene795	4.75252648475416	3.12105581152883	5.50670254377934	6.9307024996957	4.73600537908442	3.23090723345569	5.08698021375139	6.86013350828042	4.88466948256719	3.16465784104457	5.08867329572588	7.16261040763724	4.90021500096607	3.20587408712823	5.23079951277395	6.86259431477089	4.81107150480754	2.99440139506455	5.1804061070181	6.94174172417263	4.75208121926645	3.03427006582031	4.87879164205673	7.05903880764129	4.79319005768698	3.12637825950394	5.13938853099503	6.83360584418082	4.87186533978045	3.03234795634417	4.7586501725248	6.9113302183398	4.86245064723931	2.82039602400005	5.39743022132746	6.88057185302451	4.70545831073725	2.74193784665575	4.85154308418548	7.10447719955704	4.95820892813196	3.35863108054977	5.35691924004795	7.06490587519361	4.61330869724273	2.88548156039809	5.28841455756804	6.51095441629034	4.87574908131151	3.14504679097322	5.15249317531685	7.05022210144285	5.18924268225602	2.69764962351418	5.1502080040218	6.83423084664876	4.81032611728432	2.87585485292533	5.03910281169869	6.95403605022823	4.95852120488349	3.10295448717164	5.48586362506687	7.00547890002612	4.65007168609597	2.88743159950137	5.2022134726994	7.03982729251768	4.6059924986604	2.99524447693256	5.19940125237794	6.89529165083313	4.82104840126775	3.16075385349351	5.02229067144211	6.99413511145713	5.11362978988813	3.26679653413592	5.51461494726927	6.87742749456665
Gene796	3.24400161833005	4.07142128963849	6.58949664392506	6.14736766834207	2.88261394193334	4.11375411323058	6.80071851258037	5.41583043726184	3.07396479331077	4.08297912621344	6.52214039280401	5.92355036997823	3.34035476267847	4.0838919257469	6.99420382110882	5.89991169284882	3.21281005425811	4.13261679770246	6.98477436226124	5.93360376327276	3.41962696812275	4.282468478133	7.14339569222325	5.84347143086431	3.06482368466543	4.08015300026644	6.45154283093207	5.695789747458	2.87558543908187	4.23423820285621	6.75123583978353	5.84761868148416	3.07430346948868	4.08034534306808	6.71846390668908	5.85660767764166	3.03497069426947	4.10122280382636	6.7486250062873	5.68137318540048	3.12150275910533	4.07655121695753	7.07109010846863	5.86845708752038	3.25808241116908	4.32560431098984	6.62170105406209	5.99529646478762	3.13139366652766	4.21396159144816	6.86267632215676	5.7229192359187	3.28144442845058	4.25441062014069	7.00763085939735	5.67645822920615	3.23411820049726	4.35821547097195	6.61378551480039	5.71789382786106	3.18023246989225	3.90624236574734	6.79559380153668	6.04149651117821	3.3917709196213	4.01539865265213	7.12382869042518	5.783848248507	3.45626001634757	4.13190939829953	6.75302397428165	5.62836520444909	3.022366722398	4.31914460762637	6.97687566672674	5.8145858032131	3.03783278486665	3.99880969397833	6.95356259165216	5.97786082226297
Gene797	4.79825832723077	3.07182741937147	4.94472213078614	7.24645258795456	5.04668521021367	2.82951344359018	5.39634301093697	7.04871894387524	4.75586850068444	3.22735083979234	4.98754530571281	7.07100445248501	4.79637303885695	3.05072872608686	5.16154744730681	7.05277463785439	5.08378739028275	2.92034171381661	5.11318587174153	7.11548891874644	4.8211050460201	3.01736503688242	5.15525259483418	7.08779081742152	4.70729204427334	2.80400917068503	5.42993623259587	7.04017479273446	4.70302798448057	2.87725642929423	5.37833455865178	7.09550689920913	4.86605255288667	3.05602856024531	5.18074890046436	6.65098584344823	4.72110774029735	2.99139327442135	5.25752467092598	7.0963804851372	4.5402098628114	3.08569569309652	5.17648232480937	6.92804862537561	4.58236878131933	2.88538699802813	5.45276934682634	6.79304363263799	4.79264898716623	2.98746209536611	5.66744403734111	7.13607018787356	4.57520858967668	3.10833243136328	5.1355672941208	6.83997693294374	4.67709196894866	3.05058915638768	5.43827342023	6.76020330226857	4.84239507290436	2.86084055410667	5.36364733089581	6.9396025792165	4.84911865412932	3.1505162161928	5.25946189777043	7.02340659044575	4.59398745623294	3.0900340724674	5.19538570340538	7.04323470408696	4.62433556502465	3.10869004847757	5.04885439767483	6.70123800914284	4.75072389410001	3.31437310335739	5.03475899579055	6.88431846925248
Gene798	3.07783146507414	5.58024694615723	6.88983471643155	4.48514305148397	3.17295441696467	5.57496772298747	7.01425766039662	4.38666341055652	3.3365704191762	5.51745749931659	6.94945870538644	4.17229212202236	2.9338812584933	5.28757802553973	6.81327643968726	4.31001821502549	2.90199414804179	5.53277146282226	7.09561586804455	4.53528711182239	3.27757139732004	5.55647854228208	6.93181472616344	4.11100939060554	3.36208187196718	5.52043758222546	7.14366104402891	4.3411915836022	2.95993558488389	5.41541488520313	6.84066761238959	4.20191177599379	3.33165600985782	5.43235589340548	7.00799021420172	4.55362840850311	3.18547515672347	5.38773709250805	7.23383680523697	4.3984764594519	3.24156519368629	5.39804791454457	6.82919779462	4.44637946071765	3.03373742399371	5.55966215765839	7.04549627183471	4.62345943687247	3.02179217020346	5.86453823298151	7.03007769274068	4.30295555472568	3.21607803825547	5.58002330268834	6.76545414199216	4.42859175854771	3.00437358733894	5.58741073925797	7.03247663294807	4.24767051825378	2.86519789075378	5.81215500607453	7.02612949009114	4.55073496609081	2.97798008037859	5.53093136179184	6.92747032070612	4.34249689378636	3.07051044823065	5.46886679025793	7.01364156683434	4.25752313874918	3.15681299751236	5.54761767062347	6.76820235760774	4.32977484158724	2.87542604290598	5.51885176205287	6.71643698712963	4.54555794905556
Gene799	3.21387568882442	6.16657945770148	6.53308368936265	3.95137331095512	3.34197994353576	6.29629728486504	6.55834550494513	3.47370773187897	3.27472566745608	6.13106047629067	6.49171779998712	3.90790645737988	3.45526349833713	6.3196469748421	6.57988513081438	3.84900971331781	3.32784111535668	6.21908036778331	6.7217500111631	3.8739778248848	3.13814556042033	5.91642311891535	6.57232477837566	3.92457515455961	3.69533803949357	6.09866055639035	6.49912744228645	3.92585627151456	3.38208994608832	5.96075956200779	6.527671687219	3.80831093676764	3.2319089903674	6.325310523819	6.82494868108653	3.84582573955664	3.09967289716762	6.16941932648271	6.86725098693555	3.79050542329307	3.3569221022228	6.29942021130226	6.78581261841118	3.63649923273558	3.65217316151851	5.90461341813352	6.5557605259438	3.87494027122696	3.37464709538481	6.2885951919843	6.54843216935581	3.5712089380052	3.50633779956107	6.08585649132789	6.47521581778025	3.56361343101145	3.31175387485116	6.07804262059609	6.65748324454048	3.61248560059685	3.3193340591068	6.42203678254415	6.422069491529	3.96502826460431	3.28369993844851	5.93140803161233	6.68465430886592	3.74760798357412	3.55989658426259	6.0874279381093	6.6373545649734	3.67832207127128	3.12350259871489	6.25314708080793	6.28695926528127	3.61486435499903	3.28334474521615	6.24550318138019	6.54195723832086	3.79678273817043
Gene800	2.81553050489853	5.44737848740611	6.80529616832126	5.04390497251468	3.13987799011057	5.07488978838658	6.98360863587864	4.74547128446176	3.10196444648277	5.04301190862856	7.0562927673716	4.86785957882038	3.10192824452886	4.75204023827642	6.87660783714149	4.94921440813689	2.81418868011589	5.08192616116061	6.98011221208615	4.93295948851263	2.95049448546039	5.04367830037106	7.10012397909955	4.86093840027455	3.00591078367128	5.246961299725	7.1969620501211	4.81815515922543	3.09893202405525	5.10442363360483	6.77578178303416	4.67603424162949	2.78164267447139	5.04750521380422	6.75243250479192	4.90265429778865	2.95828722796956	5.24653974648553	7.23542789558185	4.80575251403827	3.09284552565645	4.98239885323478	6.9572462325464	5.0442264987391	2.96308986778463	5.04326435316076	7.1093943067892	4.85262631187035	3.03149484671992	5.09989589107259	6.82871047895584	4.65127790640467	3.3122034052483	5.22265523405895	6.9541963429642	4.63776337060094	3.10111133442362	5.2031772966134	7.29090715492264	4.69424285631867	3.12031451637311	5.13628162521402	6.8527754904292	4.86992501138283	2.78084346928285	5.26631172831086	6.88933470288676	4.80063421224907	2.85146364216668	4.66245516282379	7.08505166101559	4.77059883522958	3.1575145480117	5.10919462250917	6.98539161080758	4.70970344359792	3.26977545546001	5.11074180375702	6.95545116562506	4.89494621272276
Gene801	6.66106804994849	3.70061293694912	3.30030872860387	6.25697023775681	6.83409769431114	3.67019210035254	3.47732141677344	6.19033994266461	6.37994342948815	3.77348631820933	3.40580748157733	6.48898483926793	6.64033197835459	3.47385618716598	3.47287973615239	6.4487621390217	6.52114554157911	3.72285272036305	3.41330184292896	6.42074459655931	6.69517908787508	3.89473620295213	3.53703556978785	6.37555518869908	6.42797118880145	3.6362178089743	3.54110260330525	6.61211268525366	6.70412084709998	3.8264139663077	3.5203516322282	6.31230040761901	6.69179182871673	3.92794724829677	3.30758138752677	6.37450019419371	6.48537282579554	3.81824360906432	3.51709545624204	6.24328129235154	6.28487449559829	3.52307609078666	3.54997574834287	6.36757914747021	6.4292790130214	3.42021370802832	3.34428612322928	6.32510797376255	6.56823727248619	3.75796287996501	3.29616523910596	6.18618316711677	6.30452385645418	3.89813091809758	3.50798449990798	6.30275743863881	6.57173748958124	3.83134511384502	3.58553607940262	6.48649907710853	6.76274086776101	3.60291374087323	3.5232216869871	6.03063013893724	6.4129067520692	3.83436547037871	3.610940308938	6.26186516385562	6.31710851417683	3.70735350927792	3.43995970148712	6.41032874947292	6.49534227123389	3.70919595392928	3.19553180208685	6.41360255010221	6.39426247150801	3.73474773069972	3.25270068382321	6.2785212093118
Gene802	3.05591568510842	4.87483409448268	6.7528856155763	5.12821729768296	3.14310245633432	5.05853376607179	6.91817769860637	5.12898453175608	2.74478197114018	4.96333789807925	7.05818317797318	5.09690458266663	3.03079780665965	4.8532539238544	6.88772932482416	4.8583073421004	2.96522825369743	4.98633454617265	7.11746705599265	4.89017168060482	2.90499026746777	4.95785677861604	6.97925675285328	4.86644823992232	3.00947681757538	4.94486522280827	6.90908372986793	5.10752566941096	3.23234669546859	4.89115026807277	6.90193505473885	5.08219838427084	2.83857159294955	5.11684449779289	6.99030311275749	5.20024290083277	2.88684822323939	5.06421546978954	6.84186525074846	5.13130767397652	2.99590183747256	4.83226074709974	7.19958728834918	5.04067784823797	3.00191953151513	5.01542547351175	6.65982522026377	5.33344400615663	2.91206352778234	5.2524194250301	7.22020256785099	5.23446274980109	3.12394733336577	4.83144142748196	6.9220862881427	4.78544479094437	2.87959569403134	4.72128167354081	7.08097012462471	5.20269192773627	2.91979178942469	4.89064173954515	6.61565845736177	4.82361872807359	2.88605357721397	4.95022641219057	6.89874619629543	5.16222352650496	2.99476913371803	5.12057109916881	7.0974709661631	5.06348304365785	3.04498459131091	5.05775939796659	6.96448809954021	5.04192359738016	2.82286208700749	4.83597107239485	7.05867278172391	4.97840193443514
Gene803	3.97069689183763	6.40104685977016	6.29194367190158	3.49620300094967	3.45447013010354	6.50089982091727	6.49696129491397	3.25014126346416	3.91774277673525	6.4881571188271	5.97758082248029	3.4200803894169	3.65544529461251	6.81159966296127	6.21838479120043	3.27124877725904	3.92040698690159	6.68365231251712	6.17911870566293	3.50272739672812	4.07949461856422	6.65656306741537	6.20278461863256	3.37784607580342	3.74907097287455	6.52762105087266	6.16363693084732	3.37133614772977	3.50672339523744	6.72791921365999	5.88436950823541	3.21211572183929	3.90829325875554	6.46014384406584	6.34879023803144	3.22680336961691	3.48055943480745	6.51280850431057	6.26049026818009	3.59215555280831	3.8178128459037	6.69446281147514	6.07939135624603	3.25941720785589	3.87119745034607	6.72324136279065	6.20657811266952	3.34324769374229	3.69610488274866	6.17212347219319	6.32565874330905	3.1474787987457	3.87947935518154	6.90401864037961	5.93579722575998	3.89237328816114	3.82124537032276	6.53359296895465	6.15264378986683	3.22723373227374	4.09557479583593	6.84354975101718	6.44066880751407	3.12140874534736	3.91089649147502	6.60105168880529	6.11663472383322	3.4260220351818	3.96904599480075	6.59253226709737	6.20276832466634	3.81658238365788	3.66128823159042	6.62461107851967	6.27586116755045	3.55854114252264	3.63761491590227	6.5281092590553	6.32972771503731	3.43356098284898
Gene804	6.24705320930764	3.45227711547742	3.78991939611532	6.73909701877967	6.00969661846283	3.37716489316484	3.70882168537275	6.85107393624433	5.99743428060655	3.46987375963832	3.93360298938867	6.48597822525712	5.92768957590613	3.19814415187764	4.08881252293003	6.70613938270517	6.12558058765925	3.38364678779885	4.06293227741815	6.5481591799146	6.13383642592794	3.27470841517048	3.91835505908259	6.78987647940215	5.98209134657	3.45768990015335	3.64465976320007	6.56490254574159	6.10540912829752	3.1416317692883	3.66199969373431	6.56172578640366	6.18168530111057	3.35232062315382	3.74988677964379	6.76099619862223	6.00951437174389	3.22028605404157	3.98065174677155	6.70943900696477	6.05217207397231	3.45466039696602	4.11010187882623	6.62737158539451	6.19603084285977	3.40650822568701	4.07260921834019	6.61301768824144	6.24457863008741	3.61509641525394	3.86028833717955	6.78884136514384	6.00701842764209	3.34007447503152	4.04234935202952	6.52716022152674	6.06521376704425	3.40943169066003	4.16720061780111	6.70397395017725	6.33600863822858	3.17142335413481	3.84241553242536	6.83810248307743	6.12396686514187	3.39928123434308	3.98052712455535	6.42936546535387	6.20776619417214	3.16761742593377	3.79577628078859	6.80033917869624	6.15970016509204	3.44306760393543	3.63150301667149	6.73684678743648	6.11683599286004	3.30376180480256	3.9703836251176	6.71625052407415
Gene805	2.97310523931053	4.45683800210882	6.80276588113812	5.56551984531639	3.00589375561926	4.48519031094511	6.68441737018512	5.52567581166717	3.42544082059751	4.43640236651311	7.15656387288944	5.49632496483927	3.35633219406632	4.39885215736677	7.01758616998414	5.41783715237548	2.91522579405339	4.21485967201968	6.97773725089107	5.37459345212189	3.16106134141109	4.58334611708053	7.03833843389852	5.91291670176424	3.37677923367895	4.33444693255091	6.94312560278871	5.67531511668844	3.0326314016469	4.61119589628307	6.93656909474789	5.79531148903264	2.96826265628961	4.23213726654104	6.86422325717065	5.51153811857546	3.05042126094357	4.28348343005577	6.8750309248959	5.68269766340221	3.00051667080862	4.60790653144933	6.77823131892235	5.57601065003927	3.05620673207881	4.40372918465414	7.07559324610882	5.77644424471415	3.19830939333648	4.513015804487	6.99479451129852	5.47681704710237	3.09933307870208	4.43222225169823	6.93921693355706	5.54156112478655	2.80643296000191	4.45729392379947	7.03726864330094	5.50627976716335	3.29353017026215	4.25441613872736	6.96169651000657	5.31698469228205	3.07666448676804	4.47012037437899	7.02141501640623	5.42768020913129	3.17327948646109	4.17052726423813	6.89383318920881	5.47684554779727	2.96220919909749	4.23567029204406	7.04233078859999	5.48789197951104	2.81275733634433	4.452953940819	6.9985540815529	5.40175073909604
Gene806	6.81653749842582	5.7821281926465	3.24639091054763	3.66394898156957	6.50516627787321	6.26547836340909	3.47480970275961	3.6804833892633	6.83067148901783	6.07698458569203	3.38243511021792	3.68329977107038	6.44926884299631	6.43271248674794	3.51156116368002	4.02666437247719	6.55973158406703	6.1923585040802	3.54976257215844	3.92071682757352	6.38606730438813	6.17286386348665	3.19377474898209	3.97177757099076	6.77108003260487	6.35422191005666	3.43891161907639	4.14348835184686	6.82125474945039	6.35637369816402	3.49894877336777	3.80313313245415	6.98962582746868	6.12236735813609	3.56714601016673	3.66630936490836	6.60083827431772	5.9782756383017	3.13917987525733	3.75643775083559	6.76369836757399	5.98124718925194	3.44223183121842	3.89145643301473	6.70384213143555	5.81630519240042	3.3424825952599	4.01633931567838	6.3793206156023	6.01127206067621	3.34771179487612	3.73520874032612	6.7817911227321	5.9365498873869	3.47235350648709	3.90005848964153	6.56310595804367	6.09980069538469	3.32971023998814	3.76875879977972	6.80487647737066	5.98332932586812	3.35929388944786	3.81606933385327	6.79619866658481	6.08183322660495	3.30524321853478	3.82706416243299	6.65516780294473	5.98240855099117	3.51507573204222	3.7307255216722	6.90010037720088	6.31784344352299	3.47851292933251	3.95119918983861	6.69686049684818	6.01534554806869	3.35310615474452	3.6170885575516
Gene807	3.22585549695888	4.39445338230555	6.95165686978075	5.3529553773947	3.12316379781252	4.46403909256655	7.01219579972261	5.48033557301575	3.13131801333274	4.51082949504598	7.21556183596354	5.20671115129061	3.07499243839154	4.69651918860109	6.94834075484335	5.31668889503601	3.06174338367941	4.63866822154699	6.97663840831496	5.90706410305583	2.99667708612037	4.65443940224666	6.68781479170463	5.37905987547886	3.01465795897366	4.55572889239845	6.8916204690593	5.55042747088212	3.17057889339576	4.57504369277126	6.7248361476221	5.45491424462781	3.20294324895132	4.50609204007744	7.08895438677761	5.38082245614841	3.20353908380319	4.4680204316952	6.87065691911021	5.51515331844394	3.10557594660127	4.56118858346295	7.05537041511136	5.4977269201805	3.05341389649526	4.48956642520849	6.95089079869697	5.54906232751629	3.24232406951216	4.54216720381324	6.87611326916435	5.45477668505351	3.07745321223866	4.6150648512392	7.17051908802836	5.53847304003278	3.01050071343846	4.59188862862945	6.92961010526684	5.69147320792263	2.97532030116839	4.80030932104718	6.95152666031492	5.34385598260047	2.91515746984478	4.60927882737921	6.66533854226147	5.53357340853542	3.36640063295856	4.77340192591921	6.83623641426731	5.42132735552402	3.14839132680935	4.17129009308618	6.98600902387729	5.28006143399659	2.83900428450734	4.27737894320753	6.91343307657493	5.33894431599392
Gene808	3.5922402481724	6.21454419594484	6.62948722889642	3.62150660713979	3.41383731997827	6.38718848599655	6.25535200660928	3.74185009675025	3.32203156306617	6.0652203755966	6.69256162682678	3.91690442417703	3.43019624444941	6.24126803769339	6.73390824955727	3.88876051743423	3.29117376374644	6.32697772160326	6.50207228549289	3.89635272890394	3.44451686325599	6.05537920060763	6.70489772976925	3.70010663024259	3.47423863607025	6.1542651957522	6.56540734394259	3.89670090491395	3.2725785513197	6.38519050645784	6.79628378851632	3.80999711849994	3.38071944292792	6.01835397384328	6.51868865662915	4.2706806343227	3.28604695149918	6.11881014638575	6.708454081623	3.96544523162131	3.51820312477461	6.32835698585962	6.70424996864126	3.93396979910122	3.48324062148584	5.71116605189729	6.71541953681747	3.97358730807086	3.13490816279659	6.30040216142187	6.5757656149603	3.66165616770096	3.26476862634879	6.10219594949995	6.7121460544293	3.76229763032493	3.32838066276807	6.40042674666993	6.41463758027365	3.95890388274104	2.93722938105207	6.20543022372947	6.57523678657424	3.65348300485735	3.38441282702566	6.39101693729485	6.59872165750775	3.47724276987033	3.46430222211467	6.227981520207	6.43527651967588	3.76239725719858	3.56246004161429	6.37100799596919	6.55015365460845	3.90492404233071	3.26081989545824	6.15962655309639	6.50365500124179	3.46595621071213
Gene809	6.74568598324378	5.91560544236798	3.14047331973175	3.97812935503915	6.49518036919943	6.14148627795969	3.49650191138694	3.84632350813013	6.84762602103787	6.08790318516712	3.26164617234581	3.86385479732686	6.6128455086514	6.17273521131479	3.36829705695385	3.73070161421221	6.86299806566925	5.91780168782982	3.44983416789955	4.02387006345957	6.68580501664671	5.90652452829418	3.267928756749	4.02462716437626	6.91137716597062	5.93269772960169	3.29949589191252	3.78405822629327	7.10980863845005	6.21964637387297	3.13162022937691	4.06569757774846	6.82258538691036	6.15857189423177	3.3459960630921	4.10542328936193	6.88856124383806	6.09055024765887	3.36389556769523	3.84549108204796	6.52190935932988	5.9460896466085	3.34417713602313	4.31926616243312	6.70598743867728	6.0220379615458	3.24483879771727	4.12043315337362	6.90293222083909	5.8709650586703	3.18200840695957	4.29111972801688	6.78648426521738	5.89441659239852	3.32766122499975	3.93008494275152	6.58518430929678	6.18312580049491	3.24690818895326	4.16808375330022	6.94428248868648	6.06960441453904	3.33546879442487	3.98144524519611	6.70421782881063	6.09604120819582	3.31002655244317	3.81800199159389	6.6757148362549	6.10683349236452	3.09019229948864	3.83183719190917	6.76345095374951	6.09505483452375	3.44094271172287	3.88195824548004	6.50271501812309	6.1372969632337	3.15616922764258	4.19038110697159
Gene810	3.34232647280245	5.80233418159876	6.88053850722228	4.17541892631151	3.27453349549771	5.89396055230439	6.79019572762049	4.16256931060937	3.41142768796413	5.79859751621562	6.77429196907454	4.0395841207577	3.08409632400528	5.92136717147917	6.89966324032444	4.12272409371049	3.09400080348318	5.97550282643542	6.56824530777332	3.95231746773404	3.4515928079327	6.00448702056422	6.68338514946464	3.79628354610053	3.51321310945908	5.72604753628334	6.63571178447192	3.99931672662492	3.04437479815297	5.958826849309	6.95358049395016	4.16592296251214	3.43157413030219	6.00767719140312	6.82805186930371	4.37912713116485	3.23977215663601	6.12204188563622	6.73836902293748	3.96773937949267	3.31818668396992	5.80100631181047	6.78585623399359	3.67557713394316	3.30566131271129	5.76243350576607	6.73379462219394	3.91790042165034	3.48369913361838	5.7542817501856	6.51077022849429	3.99088164730791	3.32507316628401	6.30807252106949	6.88919438850015	4.12851598352002	3.24896162341842	5.88571735717503	6.8526657639375	3.89766214029043	3.29198477408721	5.87152107745604	6.80989644175306	4.09948692102802	3.478495655646	6.08030499512839	6.53324371248754	4.24762885792759	3.12010232725414	6.22147769615777	6.84564277794176	4.06255230100945	3.26584919722041	5.71877155390673	6.86275517641751	3.79308281926928	3.27305979802774	5.89612161779742	6.7726560746625	3.91614004835682
Gene811	6.90745969352496	4.52664132766085	2.82088921215608	5.11673880223553	7.16460579647371	4.7248860838284	2.70920148374945	5.2276834931173	6.90830327296784	5.01198535530257	2.8260330749486	5.24421144233498	7.23516940606646	4.76069177845891	3.2058017224154	5.17914751610262	7.0650533688702	4.74157239699348	3.00550543069557	5.22142977291324	7.00695480811324	4.93611179599472	3.26039164000981	5.29822201689166	6.86210961768553	4.42420847752516	2.70635099976632	5.12903072570621	7.06808233277183	4.6006835475773	3.04715642014045	5.35602313561673	6.98098442574676	4.91851979244306	2.94062225481695	5.2299852275768	6.84753895238419	4.68497320541471	2.813055048029	5.56506638790785	7.13036421078338	4.63557576359609	2.74069824838138	5.30208513250664	7.00252265810002	4.80926587483246	2.99942469627068	5.09385002849596	6.83523158172906	4.90969468160237	3.04454166361271	5.43856791377963	7.02563748763744	4.64117863547481	2.95608336212104	5.12003694615991	6.9826231105513	5.01065278651359	3.06479987146578	5.11696507136669	6.74384519276482	4.69681180914063	2.84948960355122	5.05660910531793	7.04313129482076	4.87921896463455	3.12911628280583	5.43164399852746	7.01394547460644	4.76828355112382	2.83348540237	5.38582178538342	6.91888816292261	4.45705582807619	3.02723917756583	5.21465476529556	6.88493907006956	4.45545470494483	3.08790233872608	5.10454212208055
Gene812	3.18347378610866	4.48665682717796	6.84596574144694	5.52607153564562	2.8866768388884	4.45061950461695	6.83186925784349	5.58193663704168	3.16684130853059	4.72235165759193	6.95961370208589	5.59603074960862	3.09691544544595	4.66983690069197	7.28405522586852	5.67173164089161	3.01641280034429	4.2652926155645	6.83171778213603	5.38841794336298	2.79977176224984	4.49739603148714	7.45842234476339	5.3011428030567	3.03530236063618	4.4352539711543	6.85833984213003	5.62583524986152	2.9527218698156	4.45815696469447	6.76547512318641	5.38591775873396	3.18714846264391	4.43140450370852	6.81905850279885	5.47812447310686	3.11467314590891	4.45501486317377	6.78540194972046	5.26322167220368	3.2149038198815	4.39762468867242	6.9429648780588	5.4479021307691	3.03708488098183	4.54108069205328	6.95362772134316	5.75807652816004	2.7594223506768	4.43336664123239	6.79817796957726	5.42261036168705	3.0089688118606	4.58726931890676	6.55749573197286	5.44988972231124	3.12178721468765	4.5063539532455	6.75611304039256	5.48470814216214	2.87447856685437	4.6328581133981	6.76664496496542	5.27450533641037	2.82771697993246	4.69113588079947	6.84402414354473	5.60939316068055	3.06256608601351	4.53909768498877	7.00810861801329	5.72525301793656	3.10711949579846	4.54742655373934	6.76954491183137	5.57724395283845	3.13169170873598	4.65543423024405	7.02237415649393	5.54391152165077
