CycID	Sample5	Sample6	Sample7	Sample8
681	3.16614733619926	3.81875729992574	6.53381113560281	5.7844246034402
682	6.92066330739497	3.88590099869367	3.69790931115816	6.38426477339268
683	3.27434094773735	6.11250633147069	6.54621336963378	3.79049098249578
684	3.01912595139947	5.41857201121346	6.8042432637327	4.35650210251883
685	3.0333450398361	4.25164400232081	6.76959508547058	5.74936735375286
686	5.5227861237543	6.71983994778745	4.41782271161661	3.29743852540776
687	6.14437379889052	3.45440003200531	3.96465473287023	6.68168341596237
688	6.7634296792299	5.58980992714165	3.16614014703731	4.40073368693503
689	5.73093246267418	3.19465264201835	4.49912143080854	6.96612828600219
690	4.76521957645922	3.00758055486783	5.38607284311775	6.91683651489436
691	6.60014165519897	6.42961089421489	3.49511481868773	3.47907753846778
692	5.99289240961222	3.34578003930139	3.94013178079132	6.71514430739153
693	6.76945422809012	4.02350590077032	3.42012221654588	5.91620201773891
694	6.77162457949515	5.80304168904053	3.05794447205992	4.09828039150691
695	5.50291872297907	7.29897844804445	4.85547428422509	2.94132597140788
696	2.65609218697125	5.26851677856514	7.08687337503786	5.02048603767322
697	6.26196600982424	3.47900328937643	3.69339615548878	6.58677679610374
698	5.46891174956383	3.35961210083614	4.8210701199214	7.05710308475959
699	6.49061563170439	3.31337723499245	3.67329277555537	6.37207446220457
700	6.55054134189742	6.02168157748246	3.60531716328257	4.0654682441955
701	6.13223097746891	6.82823456831048	3.86751682723819	3.28485271292469
702	6.85277510728741	3.97313892527558	3.30197226928178	6.00683053019411
703	3.55495985626138	6.15618587129514	6.69489564157651	4.00879745616036
704	4.65036464411358	2.85259383009149	5.40327726457424	6.94213684156539
705	5.9376854674427	3.31543954213586	4.08706960347539	6.33420487079803
706	6.49134628247961	4.0300424372938	3.07245430202292	6.2913513165227
707	6.83778851872433	5.5789457171845	2.90680422888554	4.51452459202059
708	6.77525954577064	5.17083507408138	2.98766391913445	5.12637984372095
709	3.42412809516557	6.06461128814141	6.66432101205121	3.50585164339994
710	7.01540388307003	4.68300050860411	3.16560455072822	5.16029084058563
711	6.90077703346075	5.7656935229138	3.11120322451005	4.23898204331262
712	2.92206784399665	5.70283463099224	6.89184467630587	4.34075562978402
713	3.06987141181242	5.25002285830571	6.98089039163446	4.85161716913195
714	7.20056012906643	4.63978387459997	2.83214822973522	5.57063844439388
715	3.47827767525677	4.031326738904	7.07365642966781	6.02740884899889
716	7.20404437972319	5.63400332188128	3.30633955948424	4.57800575109618
717	3.03621442902186	5.57299346473395	6.85106836998016	4.70842221553302
718	6.9211132332122	5.46747390041878	2.80748469583264	4.56710920324182
719	5.35895368948641	3.12749787214392	4.55648273985352	6.97810737597072
720	3.79213855404569	3.14328044485061	6.0695952101452	6.92342844339056
721	4.39332645950509	6.74800311415603	5.4798960580683	3.02760167347959
722	3.71285429814493	3.50044103255308	6.05959973276431	6.59253544978863
723	3.17977272792936	5.32623772326171	6.83901529321147	4.79950342793746
724	3.19043210391623	3.95415406370868	6.66445415582712	6.12328415394675
725	7.13711288734015	5.737352599959	3.00196070929989	4.07131249671641
726	5.72169656450548	6.8079832436095	4.10490421726232	3.27927592283868
727	5.07252696686938	6.90040521743641	4.9565681272582	2.83447185435324
728	6.18512199600108	3.11834079089141	3.66961050192596	6.90521378091127
729	3.06866281769322	5.00816966463618	7.02595619072449	5.23572413464813
730	3.20901823893999	6.15992002966707	6.89114544006911	4.00022065405803
731	3.67840422730421	6.71976988450482	6.5238787757551	3.60922264932951
732	6.33241585955504	6.29333289568852	3.53101708002338	3.65799333265378
733	3.07052322582811	4.76957147494959	7.3621588772004	5.43107051949171
734	3.0420650624503	5.8312985938624	6.65473642986675	3.88803703658125
735	3.49630814828343	6.32103105703519	6.3968867811382	3.73157487405468
736	6.74073069550206	5.82577603040065	3.10801218570129	3.86269583201963
737	4.2775773532861	3.08203710092605	5.89547325914893	6.7737799604274
738	4.20355406226862	6.75133221529892	5.92492364460253	2.99559610943249
739	5.46627035532807	7.02154254657448	4.65476985022818	3.12018145354181
740	7.09698059146855	5.05543169374599	3.22096047146723	4.95319973564144
741	5.99024019083519	6.79677308651078	3.8388783270117	3.08843642077307
742	6.54144494185775	5.8884435637116	3.31754292453938	3.83882430028055
743	6.67796260785788	3.53878985787683	3.55795553950454	6.4529801654619
744	6.9000693237393	5.12174553586332	2.84926447376426	5.31850627258815
745	6.63674808198547	3.73108529200507	3.32942390561643	6.22593183870939
746	6.59433787459917	6.58402065435227	3.56865394942045	3.62566146402595
747	6.2966777301627	6.76651957677028	3.89727707737925	3.34981810874173
748	6.50003031006792	6.75840794770377	3.68688419525837	3.33261182935335
749	6.32895623246795	3.86695411560203	3.62190495172855	6.57118170123446
750	6.78959303280312	5.42713562995713	3.08845251532005	4.34916743470592
751	4.70038411139023	6.91613756235904	5.24876101143478	3.10955814239571
752	6.06536830946212	6.67070795235841	4.00933440815388	3.22524798811527
753	5.64711626109675	3.06806117305991	4.26361604481447	6.83940147356808
754	6.96649852633581	5.61794146130009	3.13886014107886	4.37190381682059
755	4.02061729793977	3.3258523533439	5.89809843539543	6.64523130330295
756	4.31983149903487	3.23093541729286	5.37501852985978	6.90732387331604
757	3.46195853647111	6.57288703558146	6.0787304703036	3.34462785435547
758	5.27165093491904	3.07323009182245	4.61643007391749	7.01661122830911
759	6.31107201109708	6.53924747205678	3.61116720085495	3.51627990875509
760	3.58217290064651	3.68828900798103	6.05400883151214	6.72906172380256
761	6.77850701193601	4.9475407015414	3.25677556593607	5.04290544952337
762	4.94749879055655	7.05935525695319	4.92600801349475	2.83168986790219
763	6.73191983502741	3.80540808067665	2.95682537642757	6.13324568399392
764	3.8137888931638	3.41686021003191	6.37098541840854	6.60769917393082
765	7.14570881031924	5.7724678709404	3.29447167589216	4.43191083564391
766	5.5482351864451	7.10320293086739	4.66943177932337	3.07967866858553
767	4.42909558690855	6.67213120456469	5.64179867464809	3.0907512724428
768	3.77392700909432	3.47550726354447	6.45107548429384	6.6167957777566
769	4.0238350311979	6.75520644969381	6.04923617639943	3.4744181220989
770	3.32874329289902	5.7990507037114	7.06515897761877	3.98730368588882
771	4.50449876806715	7.08955044187145	5.27107154593575	3.00703538710024
772	5.5601595637061	3.09967984764092	4.2285319268447	7.3920937728271
773	6.88464305183113	4.17348062798607	3.21251082333573	5.67291321590701
774	6.72251841903849	5.25093306442015	3.10687896967607	4.48512455717843
775	5.58503540439811	3.19554441542814	4.50153065527902	6.82657997662166
776	3.48960758193411	6.6930894407516	6.29229677718148	3.48300726922827
777	6.66647512146626	6.27265084964433	3.45979081642748	3.97204902776594
778	4.15387640661888	3.09693911199423	5.93716407409664	6.87918653545277
779	6.9613270632287	5.21547263422906	2.90420595578075	4.67254112009754
780	6.18191042328783	6.34666222214805	3.83484520002222	3.34237434088345
781	6.2304164315524	6.50406958175028	3.89710578904632	3.27742828984962
782	3.20105481579012	6.10118474162794	6.79908817868943	3.7157577938492
783	3.39503891538408	4.30740981025716	6.53722624618306	6.13707362556872
784	6.31798141213963	6.551710477564	3.37773464934501	3.69644085583108
785	4.72586725004302	3.22037726910436	5.53677515085822	6.71261886078718
786	2.99337769864323	5.48990438025577	6.72351033138152	4.32463411311107
787	3.2142217335217	3.80636481970485	6.86886126998129	6.01304346371629
788	7.06421374271449	4.73318144613207	2.99824587940076	5.0732655101256
789	4.13168559268546	7.05481688726765	5.42002454767388	3.05158404572069
790	6.06360115931834	3.65794828635569	4.2571375661222	6.69584037720567
791	5.77479735586719	6.94072564031905	4.14944476429959	3.36806550720491
792	3.74754060296595	3.52553483215663	6.11353603253082	6.76562708250246
793	3.44604988618424	3.72506691786566	6.51587397553744	5.98559190497998
794	6.65501613796983	6.40934505365139	3.46031833299487	3.87488833984078
795	4.73600537908442	3.23090723345569	5.08698021375139	6.86013350828042
796	2.88261394193334	4.11375411323058	6.80071851258037	5.41583043726184
797	5.04668521021367	2.82951344359018	5.39634301093697	7.04871894387524
798	3.17295441696467	5.57496772298747	7.01425766039662	4.38666341055652
799	3.34197994353576	6.29629728486504	6.55834550494513	3.47370773187897
800	3.13987799011057	5.07488978838658	6.98360863587864	4.74547128446176
801	6.83409769431114	3.67019210035254	3.47732141677344	6.19033994266461
802	3.14310245633432	5.05853376607179	6.91817769860637	5.12898453175608
803	3.45447013010354	6.50089982091727	6.49696129491397	3.25014126346416
804	6.00969661846283	3.37716489316484	3.70882168537275	6.85107393624433
805	3.00589375561926	4.48519031094511	6.68441737018512	5.52567581166717
806	6.50516627787321	6.26547836340909	3.47480970275961	3.6804833892633
807	3.12316379781252	4.46403909256655	7.01219579972261	5.48033557301575
808	3.41383731997827	6.38718848599655	6.25535200660928	3.74185009675025
809	6.49518036919943	6.14148627795969	3.49650191138694	3.84632350813013
810	3.27453349549771	5.89396055230439	6.79019572762049	4.16256931060937
811	7.16460579647371	4.7248860838284	2.70920148374945	5.2276834931173
812	2.8866768388884	4.45061950461695	6.83186925784349	5.58193663704168
813	2.96287700035879	4.59385891120758	7.10426402510437	5.2144599019887
814	6.96697338195385	5.9452614394151	3.0067390972044	4.34977644725885
815	6.39879703571368	5.99514684545073	3.35399651018126	3.74190342545702
816	5.78241883305534	6.78244965221829	3.87046531530321	3.32483216634987
817	6.40873386905133	6.4300181664424	3.45873154878952	3.62209947010864
818	5.33292109542234	6.83733324366659	4.7786577206607	2.87472539415551
819	6.36871904733281	6.37107472298682	3.96952723378282	3.30328569870711
820	6.65806694359468	6.21331178883217	3.15453536074806	3.87858580744275
821	5.73754893978996	3.15682421749895	4.10102594222055	6.55722966606336
822	2.68694888810881	4.61387913547973	6.9593752350403	5.3168353037714
823	2.92753649551043	5.64156822093467	6.84528242512697	4.51699853090342
824	6.06127005785214	3.5911214941118	4.23962200482796	6.86132776449253
825	3.87884208697976	3.32195939371973	5.93805856844735	6.47285129286507
826	6.6974409241339	6.1655853611911	3.32194203985637	3.94331789548628
827	6.88356267911217	4.33290301594177	3.32123948753827	5.8158456677746
828	5.17388047352534	6.61011694614803	4.21374242623881	3.11635370568368
829	6.49481269672426	6.24281765411121	3.58024049505613	3.73133559815716
830	3.87638574781694	6.7662400617025	6.01604167779553	3.70273188228434
831	4.21817147251727	2.96558073646701	5.74904848009871	6.64503150818059
832	2.73280462799977	5.13002740073052	7.15829440754082	5.08286122020455
833	5.79718136193729	6.74744350622306	4.17526776600924	3.31257324501007
834	5.06882229765214	2.96251772092608	4.72664130765579	6.8113352722696
835	6.94292167762398	5.05356180384095	3.11156653437142	5.27723961532751
836	6.85697143466705	6.19688876568462	3.42171628661028	3.85297527620581
837	4.92419919906793	2.9299973890276	5.12836675174888	7.04937502855024
838	5.80842626614426	3.14457343517237	4.14260450111341	6.69660239577385
839	4.08324622496533	3.19483643589566	5.88505219723982	7.04042857066508
840	6.78097608080075	5.81587925703404	3.18349988691963	4.84252918001998
841	3.93250020918555	3.14609348142276	5.96970862680513	6.57144860338105
842	6.78690882040813	5.02398271671932	2.81783719574262	5.09670717049397
843	6.90658516439009	5.73734398990149	3.02842297786812	4.32853026372472
844	6.17241307985524	6.54621968637198	4.05689485150444	3.37603623668136
845	3.94414169178382	3.27200182990394	5.86567691764283	6.93041092955856
846	6.73300925955796	4.28989047952666	3.23589590566882	5.7683006448156
847	6.13084015131374	3.49947826751137	3.5979009229456	6.58335278294613
848	6.94230169331232	5.71478927879021	3.16777169050898	3.83422280551872
849	4.66732221647148	3.17484315999337	5.64130613759967	6.84930269840351
850	4.03671492843016	3.34123530691023	5.91312209742278	6.52644184551404
851	2.82088689662299	4.88975872340187	7.16096066153043	5.34585973329478
852	6.69172935721424	6.18663743669284	3.07077194772439	4.15605770091174
853	6.8870834591556	4.61713562907322	3.01631422481616	4.97459416009808
854	6.50304419958645	3.77520798642193	3.48241581939391	6.29673167441344
855	3.87588781623211	3.5172272022808	5.78101401374887	6.7253677752788
856	3.43546836302551	6.33554074485248	6.49843809106209	3.5555113029081
857	4.02081347339834	2.96457154328436	5.90639125251632	6.85127940214924
858	3.87835771157186	3.30360308464908	6.15206592080606	6.70051778492113
859	6.9067306187857	4.44170363008756	3.25587981501745	5.637893555273
860	2.97797795286748	5.18470121035129	7.16492561164351	4.86915882558643
861	3.15009307430862	4.63676461684188	6.98869756376474	5.61037601835492
862	6.48388009895509	6.3356513576852	3.3598989578476	3.56455580787515
863	6.93718521205985	4.58193112172699	2.99989000841004	5.18236085049562
864	6.75162704455338	4.72622037807402	3.2086060489004	5.13232779933912
865	5.45362664593892	3.0403572125926	4.25264445608363	6.97155609541151
866	5.79507312757599	6.79074935854301	4.18467200310972	3.25727107392353
867	3.11015990538012	4.81332906769783	6.84796076749606	4.91170326531031
868	6.11823492226821	6.36773018151565	3.8579646163066	3.50816580567143
869	6.77316935472262	5.51852368687993	2.98002826256905	4.20461719826414
870	6.48857455469374	6.54757203340583	3.63351005284345	3.53846133611006
871	3.02552319558413	4.74249582492201	6.75344370697037	5.41326239535486
872	6.47059770944518	3.67239274784007	3.51833578861	6.45901370950504
873	6.24778374249004	6.66555326390257	3.87364749890189	3.5096796142814
874	3.19319435385169	3.97510705925773	6.77764946582057	5.61319008774141
875	3.63636194764493	6.6957721436145	6.8152470547319	3.57229342461359
876	3.42608729720717	3.81801090031953	6.38907067086528	6.2926610095116
877	5.44033326128508	3.09897745301538	4.4400979412787	7.0909250643701
878	6.95461368762831	3.94403364901273	3.24897717288347	5.89547578572994
879	2.98182942521998	5.17837209991659	7.08591838365984	5.20091118281566
880	2.93042899565538	5.16746153822654	7.02684881813465	4.87204318723714
881	4.21001392555261	6.82834872354876	5.79468798345429	3.0487843456082
882	5.95245519949609	6.34978401912811	3.63182537978017	2.94718977150095
883	5.26312281220481	6.98315466229976	4.81464457142369	3.21758008451017
884	3.44627037712191	4.12268809323759	6.78585922005286	6.16746463781267
885	5.81977306365603	6.83130737440275	4.13275532520284	3.00897507041519
886	6.74139410363798	3.94441685546919	3.16541875889475	5.99621140989081
887	6.87577699506862	5.16074434257207	2.9397366407062	5.09848558012455
888	6.31332650260299	6.7072967411241	3.75202788593518	3.19118111465629
889	3.20721457200623	5.73753165333663	6.60806689755012	4.00232009888563
890	3.39022539001881	6.17717205456447	6.76683732920969	3.79938838930402
891	6.61350410542406	5.64453748877596	3.01057197287106	4.21150348945693
892	3.97810677242626	6.85375603445123	5.96359139986675	3.02261428953616
893	6.93690024230096	3.87672413347973	3.04471888086332	5.91393802364963
894	5.84277912823808	6.84234150937169	4.09802548036381	2.89181767083124
895	6.25058271190009	6.53576348207125	3.72089866355651	3.18746929329179
896	6.52294443016457	5.86766667112349	3.29470156667213	4.04908047959824
897	2.60973628240936	5.30380751528782	7.03719102887365	4.82548834299591
898	4.20862481440072	3.41791688251303	5.39140996329469	6.95106138976446
899	6.72666349315502	5.59037647081939	3.31224058617658	4.07550044760848
900	5.28424712828151	3.22128823296396	4.49362735108359	7.09430226083606
901	6.88727848984184	5.65908746051029	3.133332582708	4.00674783281797
902	5.41216004682934	6.72500676910865	4.76715783519687	3.19726792816746
903	6.56277203121321	5.88089031511423	3.16274346096048	4.14487461340357
904	6.3580379653994	3.42291246516142	3.66972101093798	6.54329585590399
905	6.79633207172775	4.74788760038856	2.87030657782507	5.01094958452922
906	4.6769591033395	7.06768571857423	5.26816128739384	3.15545231166445
907	3.30578162024117	3.97660617187775	6.82258095488517	5.83554123524218
908	3.57854217703149	6.13476374087317	6.67931118890197	3.70579764143423
909	7.07098705166782	4.68139788007262	2.86437757093334	5.25664139664832
910	3.4459963450968	3.46026693191605	6.54394506048324	6.2486376101695
911	7.05076883780245	4.53520068028978	2.935660590113	5.10201914540789
912	3.26211546138115	4.77526434558853	6.9429566878002	4.89783969564766
913	3.66245013169197	3.43400882074851	6.32426091013244	6.82094215170169
914	4.57921356697501	2.87349814891244	5.28629067955757	6.84954370046777
915	4.0468378802645	6.71317536300412	6.02374131125017	3.28811608758851
916	6.79617957434958	4.12929683231586	3.29226009730391	5.73003031993425
917	4.55226036318119	3.11732420524245	5.13706506852613	6.97788405450483
918	3.77044108715327	6.67917929886929	6.35827362491652	3.49305674878413
919	4.49417359158976	6.86047194519104	5.17852564663066	3.16799987534725
920	6.87428538404492	3.95460454671873	3.14717725288874	5.97077671692802
921	5.26975641652337	2.83085549721377	4.91156284555208	7.12920266368227
922	6.9131959921668	4.4783591270152	2.92750981408159	5.61439781646812
923	3.88497333305772	6.39851922038733	6.03866633213908	3.31152666962698
924	7.05452568570905	4.94099384835034	2.71436951247535	5.0878601988067
925	5.44186454923864	6.7900319496442	4.66209208561418	2.90387325200541
926	5.26525036415212	6.89543687905785	5.17969108831132	2.85928700574162
927	6.99732420343316	5.81973835611687	3.09353751467012	4.07683317054114
928	3.33595826341194	3.80410696964096	6.24685033715265	6.37524430755062
929	3.66559177603466	6.6631878942883	6.0709726994957	3.44277999441032
930	6.98983456198843	5.47025011116817	3.03655387191541	4.82543295408096
931	5.11047058611611	3.22134811595885	4.83359787971855	7.1682465947353
932	4.76929822115563	3.15416562012679	5.45720835701584	7.08856952640058
933	5.93116946417455	6.96330455936945	3.91629650669878	3.33192070279241
934	3.32249868005799	5.08719320950337	6.93388287517131	4.76770833433574
935	6.72346927128046	5.41041301993736	2.83094053876928	4.40555049796157
936	6.85677132163501	4.48663458256102	3.02943941656121	5.57339483501765
937	3.47774607853056	6.37945991967768	6.61654893508769	3.66043128464822
938	6.07561067938097	6.619506374982	3.51905268757651	3.77399518655943
939	6.62641816009496	3.96180905937209	3.56615347859914	6.13969365812279
940	5.78213380496807	7.07534101381978	4.43216360425162	3.19494429504664
941	5.76891256934757	3.3260278083396	4.22891896700327	7.20383559427451
942	5.5972785933659	7.24254429998574	4.29762893136738	2.88107580838258
943	3.9289636547562	3.3380002618216	5.78316787489248	6.97672830366308
944	6.23583600105591	6.49161843550676	3.97623449135781	3.36940650962595
945	4.22081399511592	3.08254839371934	5.79714310161948	6.74338234700881
946	3.40120997747385	4.15921881940541	6.80177518381014	5.85457480810966
947	4.98034865140021	3.0955907449663	4.83753500486245	6.79016519808539
948	6.65777225045194	3.88882842472906	3.19750032466834	6.32230099161242
949	5.8288591693791	6.7679039060408	4.09023634615523	3.32483559998825
950	3.35703828595316	5.91343648956811	6.80781509587027	4.02015797696631
951	7.02140418772547	4.23795476503433	2.92417333600325	5.77275879993594
952	3.1638583163041	4.2458872153809	7.07395417097788	6.02478522025902
953	7.097067710582	4.9312766345277	2.99154279384099	5.17255492272225
954	6.04220139020305	6.84872883148137	4.14126478981106	3.21575167568939
955	5.10647764621386	2.9704812418173	4.9143216248383	7.14010291626347
956	6.09251462037629	6.84527845960194	3.6585347733761	3.22658713973631
957	5.60986173778866	7.1826333204611	5.01066741641196	3.13030794477851
958	6.31225368000722	6.3907467100323	3.5376314285045	3.72583854652482
959	4.64223212621472	2.78482119124063	4.88473212533529	7.03997993387533
960	3.02333455681208	5.35279898120029	7.0965587275616	4.73632829246579
961	3.55547855410293	6.07132894475932	6.96213908483919	3.80301160998511
962	6.45265605470325	6.37198813144694	3.73238498003624	3.64708835435312
963	4.27075524122852	2.98265670352006	5.48865548455996	6.95692332721181
964	4.61025478077904	3.03118426782601	4.94514376783031	7.1074929562209
965	3.09625943959979	4.28825766582966	6.89801360126504	5.53145024629469
966	7.1861059931084	5.54328868490775	2.9127140407099	4.31384932852424
967	3.54621704257166	6.56186512162394	6.38663091806032	3.48461140928152
968	3.92869177748955	6.76253922632914	5.96898486219155	3.12830588390431
969	3.16407892546435	3.65179492790221	6.74342003093082	6.06742587854259
970	3.07771250022048	5.73309112558313	6.9480949742196	4.49278612383769
971	6.69147804311196	5.89014296329112	2.92738166480236	3.76110471387759
972	6.80408080081644	4.94155106813065	3.27317975445098	5.0299089580935
973	4.48948128544738	2.9082342121031	5.53574005626266	6.66661198474464
974	6.79076038030793	4.89335902820006	2.90776721143075	5.21921978279513
975	6.62876936847325	3.84909816425283	3.25267353515897	6.03829903804986
976	5.7396966291838	6.82755661284999	4.47903920085871	3.20802462554615
977	6.663706888269	5.28715344517815	3.03313871816432	4.72525766048347
978	6.32811108390324	6.86477368264192	4.04908786380911	3.359951336649
979	5.17883089685888	6.91719440214409	4.80633971678339	3.28044511614688
980	4.61895261493483	6.8211286403909	5.14768318237201	3.08404707803338
981	4.24867297901861	3.29537384186433	5.59089410969432	6.7606129253805
982	4.83637460918747	2.77650261546183	5.27215970517234	6.91787590869674
983	3.049208007116	5.73339611058002	6.69358676733803	4.12568246138162
984	6.86271565043918	4.20981260844541	3.20593506381492	5.70322394410997
985	6.58224921543077	6.09317557773978	3.39551487268788	3.65159862418029
986	3.07393641019538	5.07947125484696	6.94469599505617	4.96872018896512
987	6.65584110284392	5.39311144128283	2.93910320648583	4.46853793626923
988	5.9435643327165	3.49949454327952	3.87503034927292	6.47330259489614
989	4.2997744998385	6.73532091343386	6.09476716206242	3.21472325419495
990	6.35998204781468	6.21056220375518	3.42018479176143	3.56941788265951
991	3.41279690792148	4.06259241393844	6.7722530375995	5.93402993251295
992	4.00833268655085	6.43578174836141	6.14639466843665	3.36126410591207
993	7.10278405458818	4.03690360769096	3.03256609465848	5.84757364139358
994	4.049730026	6.74933252046428	5.87160389463588	3.31574767981235
995	5.13512281516646	6.87118053929383	4.65918142564281	2.8941114483328
996	6.67287521697827	4.08505899634515	3.28527089606336	6.0662603474614
997	3.094291445371	6.19658882900637	6.79184491272227	4.05041457829588
998	3.49739080023385	3.89052003253571	6.43837991289581	5.81735404982412
999	5.69104107196917	3.12920083966634	4.57358578320215	7.15212070946835
1000	6.33900588243523	3.72435521779706	3.47306613009164	6.08655698769286
1001	7.11488339191191	5.59088962645999	2.88786882066082	4.37223891975862
1002	4.84660726545841	3.32694249425968	5.60452312706742	7.02095266716993
1003	3.36581168041179	3.96587895964682	6.85829548910112	5.77538593762553
1004	6.64428556529715	4.16297995179373	3.22425054460344	6.01691334254669
1005	3.73911929897969	6.70910692958557	6.08976006624599	3.7103497388746
1006	3.36711806574194	5.83085626549712	6.93153441443923	4.22196438046283
1007	3.40514360354707	3.96608126147538	6.86260632247752	6.2295461466512
1008	4.51845884706438	3.12810823052276	5.66060418669383	6.6669747188799
1009	3.01630974825347	4.36450213687487	6.83305107749516	5.41902483922016
1010	3.79104112084924	3.37088923932704	6.1615127551487	6.46462478535834
1011	6.70968703535926	4.05778013446314	3.57708681623138	6.02373368042422
1012	5.10229865475761	3.17662148547928	4.91599633475889	6.57066725102478
1013	6.0604043014133	6.84047156819705	4.19935242502745	3.25016990115858
1014	3.57214459427002	3.38842550539351	6.05942408029502	6.66619643448552
1015	6.11450635769912	6.52963844727853	3.865804852777	3.41685928320501
1016	6.43744313651215	6.30620083732803	3.36078167893438	3.81271621028554
1017	4.55176510260548	6.72794773922664	5.45153390753199	3.2040535069683
1018	5.35463874596648	6.65873153158034	4.50845850449044	3.15530476271501
1019	5.66901342934689	3.00147902571708	4.10988978770541	6.9518411006884
1020	5.0538897195364	7.04215701219731	5.02541855279524	2.90398648918217
1021	5.99337689615428	2.91921408901481	4.13209779974793	6.87100306558716
1022	3.76900544769238	6.49358804693302	6.13230352894668	3.41254237635224
1023	5.70488227000156	7.01157726147417	4.50816988810446	2.92383036058412
1024	4.31055019613363	6.92478303867134	5.8370958313775	3.21748139925174
1025	3.83172742008859	6.57601236703963	5.98137261693884	3.3344691053184
1026	6.57240701648124	6.37061703420985	3.57883560838058	3.5919804152316
1027	6.73034599484052	5.62766709650484	3.05357983757054	4.35746746666899
1028	6.4929453602073	3.70860496320018	3.60079455704392	6.31588473661587
1029	6.70914287049866	6.41991484300866	3.44800093933951	3.49706989641942
1030	3.00102964489982	5.0795251695218	6.74895872317863	4.65261937351757
1031	4.15322030529928	2.92272718517032	5.85809065027461	6.57081287881259
1032	5.45642967916045	6.92656614621944	4.70890419773826	2.98980420433223
1033	2.65058459781403	4.91426043562524	6.91820026202236	4.86207908728861
1034	3.11775452727684	4.39424325465822	6.80763406971838	5.62431341928417
1035	3.29758214202935	5.50668225754869	7.09935344798005	4.38697090955501
1036	3.57285304736389	6.65397365162701	6.54543613771411	3.36283144134579
1037	3.65710040241945	3.58103805702328	6.302077187015	6.55490416883408
1038	6.52551162503457	3.70514419624845	3.60884957531101	6.04576758088973
1039	2.9362547935039	4.24722614903612	7.12231228565342	5.57526596647462
1040	6.5815085665075	4.20893886294145	3.0983633133648	5.77551821014554
1041	3.64934495606078	3.71134865806018	6.51160250233733	6.46659089549671
1042	4.73048907630854	2.86538064753927	5.35984773708038	7.01156044049169
1043	3.6587346428416	3.97781777657131	6.67238618658102	5.88678544284105
1044	6.29184220955574	6.68964045302653	3.89174212499225	3.27971950846652
1045	4.91545055597278	6.92162296096964	5.16144608400458	3.11674136521317
1046	2.99493840215078	5.11772578064838	6.9885897288656	4.96389916354789
1047	4.90604043120723	7.16690735750314	5.22051707069302	3.16880908561287
1048	5.02900080553826	7.03555897939987	4.96129465062241	3.12902568622639
1049	3.23943154902899	4.56956704731413	7.17500357180615	5.39751037760535
1050	3.61055488175127	4.18105869902879	6.7600255649739	5.77356361400643
1051	5.72417726182868	6.93016260816975	4.60728756101873	3.17309383776611
1052	5.54722171014948	3.19624659993283	4.2891020253159	7.04989053224715
1053	3.98887771759479	3.02807541384639	6.19605139296433	6.96389973706066
1054	6.63800631225597	3.53752853948188	3.68816138161583	6.53492034181098
1055	5.50095467690711	6.71572898123065	4.53524035834765	3.16961277396103
1056	3.28755132449031	6.11924345255415	6.50012778347168	4.0841806432262
1057	6.11902248786797	3.53577041905609	3.7382445822975	6.61028170486072
1058	6.22654346490268	3.30009701860042	3.66395203662726	6.4727162094819
1059	6.66038963044704	3.8254233267182	3.47239244637058	6.0448653289985
1060	4.76518023189431	3.05795177482565	5.09429925122642	6.93223875649193
1061	5.92151248064737	6.70984176754192	3.87128914116183	3.16926266309061
1062	6.74948800316984	5.5320255804444	3.21564761891457	4.29859541935434
1063	4.9586172610216	6.93104478363222	4.85032699765629	2.91020176145684
1064	6.45963218139966	6.88900362082117	3.76746822994137	3.3066601412918
1065	3.32605671035143	5.885064382712	6.63689579096678	3.86384402573341
1066	6.55038369354989	5.99360335830958	3.60223767570785	4.15690730229131
1067	3.59084440569367	5.93191913989521	6.62582155570667	3.80349014664679
1068	3.1191167886141	4.44475899965673	6.67216749491834	5.80447673438238
1069	3.73778752961197	6.21760107940218	6.53261925238342	3.43451849824035
1070	4.84639606036278	2.96062290093118	5.11280319060149	7.0771893863255
1071	6.88270245207708	5.69653250371776	3.17388473809029	3.8332283008732
1072	3.54252609419954	3.95855036382308	6.72773544821326	6.03653756980253
1073	3.22701082171066	3.85435684665953	6.92118487414591	6.14450987335177
1074	3.66099967325519	6.54656492045792	6.22310983008185	3.3619825581185
1075	5.3266887896849	2.92741522308621	4.15813596800575	7.00794262569633
1076	5.4061919091208	6.73701801617544	4.58588759399285	2.94450863836166
1077	6.5010336754126	6.45863433977778	3.24826953972058	3.75329882688179
1078	3.01970379760608	4.56693990936231	6.92634319160427	5.37693570391859
1079	6.86829101491835	5.04070498240864	2.7477303739901	4.79683353707685
1080	3.24794562363469	4.14361971727085	6.73039928911579	5.94467576623462
1081	3.52304856943382	3.79993527128932	6.71053871515465	6.04642067873662
1082	5.38176924905012	6.88118083110381	4.61009137257717	2.9456268473505
1083	6.65221119658951	4.61489881472521	3.12745068181208	5.21432428950244
1084	6.16821630854873	3.57532452169942	3.53463938628352	6.57064958789238
1085	5.39300207027549	3.0797809906431	4.84956310041168	6.72442834703444
1086	4.23491745229225	6.66188691900366	5.83189589647798	3.13535839373811
1087	5.29160016823775	6.83071723814768	4.5345110314287	3.21727342186564
1088	4.49007526814156	7.16140812916804	5.52127659320521	3.06330612781782
