probe	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
Gene865	0	default	1	24.0	1.7123031270426767	10.090241002989119	4.966260325486663	0.9041192385807357	0.8828124027097881	0.28334469766194614	2.6169271570952723e-05	7.03520445926e-05
Gene866	0	default	1	24.0	2.13401326807058	11.088592963785029	4.925938037092927	0.994687484423994	0.9935069254071038	0.30732509910400463	5.8056559559815923e-11	4.34493091912e-09
Gene867	0	default	1	24.0	1.890125525004523	11.314015105460921	5.001591451130708	0.9842356542411357	0.9807324662947214	0.27310853832083243	7.754285435979114e-09	6.88250186625e-08
Gene868	0	default	1	24.0	0.7976496732758728	18.440057092938055	4.993178740127904	0.40059377437814503	0.2673923909066216	0.283591584013491	0.09994144447105058	0.110229534343
Gene869	0	default	1	24.0	1.6468605379510666	11.987165450590128	5.049815270754539	0.8982435823478074	0.8756310450917646	0.2805339019796244	3.420016027344541e-05	8.88315851258e-05
Gene870	0	default	1	24.0	0.7298769144336803	4.283146942881354	4.975820817470544	0.3735705212954846	0.23436397047225888	0.2665603518396885	0.12187786563289049	0.127398465818
Gene871	0	default	1	24.0	1.2547752543502912	13.100871637791261	4.92856629560839	0.681544962092653	0.6107771758910203	0.2878565526237667	0.0058038550414325485	0.00898053385818
Gene872	0	default	1	24.0	1.7837872557933216	22.075985067224277	4.951198220773944	0.899106678095299	0.8766859398942544	0.2979114506781271	3.291401753813261e-05	8.62635618748e-05
Gene873	0	default	1	24.0	1.962596992548121	11.111714266205588	4.9350564118862765	0.9930598872180342	0.9915176399331529	0.2823511521348314	1.932632942569512e-10	5.94620352956e-09
Gene874	0	default	1	24.0	1.8170604668806896	11.496234870027834	4.972468995097285	0.9582148114946455	0.9489292140490111	0.2755796528922002	6.231615455876138e-07	2.70939802429e-06
Gene875	0	default	1	24.0	1.1028497032872668	1.2883056552319838	4.924317412393927	0.650233380966322	0.5725074656255047	0.27130737416823075	0.008851209403629934	0.0130999645836
Gene876	0	default	1	24.0	1.235323583813984	13.150826279920112	5.060302060869535	0.6715170306116078	0.5985208151919651	0.28864781938922396	0.006672796197713993	0.010187475111
Gene877	0	default	1	24.0	0.7096107787953847	17.24055025824344	5.053438020764002	0.3693879960097336	0.22925199512300765	0.2683037693419275	0.12558276784711753	0.128642530912
Gene878	0	default	1	24.0	1.0575954193037482	13.158976045322234	5.041327433321322	0.6630648638279489	0.5881903891230487	0.2704146682121218	0.0074809777043476355	0.0112835259492
Gene879	0	default	1	24.0	1.9832622676076443	23.08610301536289	4.977433786358415	0.9937558755400089	0.9923682923266776	0.28264305174092536	1.201218013946459e-10	5.00507505811e-09
Gene880	0	default	1	24.0	1.42632610357489	9.468963805527384	4.974135843307395	0.7884432344623679	0.7414306198984496	0.2851780108776024	0.0009213425604024383	0.00173293271549
Gene881	0	default	1	24.0	1.822785953354193	11.90548748390363	5.007016845006582	0.9069854498181039	0.8863155497776826	0.29368226218896765	2.282858566104995e-05	6.25440703042e-05
Gene882	0	default	1	24.0	1.783976435459721	23.615675638992123	5.044426701917705	0.9491317726203896	0.9378277220915873	0.2722885912772826	1.5101139434481325e-06	5.67974922038e-06
Gene883	0	default	1	24.0	1.6108610839768938	21.960180054805054	5.0326185708170526	0.8878164785818801	0.8628868071556312	0.27175892353805337	5.304944043982296e-05	0.000130129453246
Gene884	0	default	1	24.0	1.9237011334149112	11.722840852175501	5.017132035631198	0.9332376395485937	0.9184015594482813	0.2993372319951774	5.133251874456235e-06	1.65945642493e-05
Gene885	0	default	1	24.0	0.8748562438635693	19.36967598062485	4.952452809049534	0.4606569072426998	0.3408028866299664	0.28871729635562265	0.0621431187730177	0.0740680795864
Gene886	0	default	1	24.0	0.932684604010162	2.056851545199108	5.075112672234403	0.525259146870144	0.41976117950795366	0.26883934749723426	0.034998926729651436	0.044908802476
Gene887	0	default	1	24.0	1.6637532791110077	23.72996060057729	5.1042334873380675	0.9345783494543576	0.9200402048886592	0.2729522302017986	4.685400677661988e-06	1.5361969435e-05
Gene888	0	default	1	24.0	1.8798970840617326	11.722322032118315	4.894287119809823	0.9350957000970113	0.9206725223407916	0.2970987299333035	4.520959470899477e-06	1.4904261992e-05
Gene889	0	default	1	24.0	1.4021588872735984	9.310048631117862	5.043092047651611	0.7545165418312971	0.699964662238252	0.29351960827398416	0.0017992853623386429	0.0031584880556
Gene890	0	default	1	24.0	1.6819767829255339	21.965655054654622	5.078688587231583	0.8792680456873057	0.8524387225067069	0.286409203367035	7.382441907100024e-05	0.000174939381685
Gene891	0	default	1	24.0	0.7608792757744255	16.06933575048812	4.941946656272317	0.37687511326051915	0.23840291620730114	0.28777585992469096	0.11901122767315186	0.125849024681
Gene892	0	default	1	24.0	0.7508464044960413	4.21949107445541	4.993705110901263	0.3751616734657739	0.2363087120137236	0.28571058277325095	0.12049096222552813	0.126788104762
Gene893	0	default	1	24.0	1.2985736122384273	20.979302110025717	5.0245444686918095	0.6960687917249163	0.628528523219342	0.28339339184512796	0.0047042331148599015	0.0074591434168
Gene894	0	default	1	24.0	0.7463125804126712	6.152037038582614	5.015305325989993	0.38767317767424136	0.25160055049073937	0.27251681019115187	0.1100081285284612	0.118996604472
Gene895	0	default	1	24.0	1.891987503200962	23.715750838016906	5.058857472721673	0.9369062591563421	0.9228854278577514	0.29021971449285705	3.980505691170144e-06	1.33424771771e-05
Gene896	0	default	1	24.0	1.8562792906132126	22.327172267376525	5.0525702910281725	0.9477743866254172	0.9361686947643988	0.27881551689393624	1.7001058902899047e-06	6.22749410363e-06
Gene897	0	default	1	24.0	0.8861433412729719	15.580675814485911	4.947343120203829	0.4010164203437666	0.2679089581979369	0.3008615970073111	0.0996247228541578	0.109920621023
Gene898	0	default	1	24.0	1.8338418390931364	11.004157877113798	4.968072241022239	0.9836322908749144	0.979995022180451	0.2632445937173751	9.182174576238822e-09	7.91566773814e-08
Gene899	0	default	1	24.0	1.7214886307554171	22.053597089484512	5.017385041342439	0.8859537165043996	0.8606100979498217	0.2777684521939494	5.713011751085073e-05	0.000138777613387
Gene900	0	default	1	24.0	0.8303964982286042	6.6042141697173795	4.936964891100603	0.41333627480952506	0.2829665581005306	0.29442027459920356	0.09073013564175891	0.101946548309
Gene901	0	default	1	24.0	1.7188187888489617	11.80057292725225	4.955122054393068	0.9177554990978674	0.8994789433418379	0.2866785220642585	1.312142228349078e-05	3.82869624874e-05
Gene902	0	default	1	24.0	1.590897438304646	9.818599108980662	5.031253020986292	0.860071445054666	0.8289762106223696	0.2788465183613389	0.00014340971449910977	0.000318216822113
Gene903	0	default	1	24.0	1.869483788061687	22.307766532104054	5.006010121006059	0.9420478631096371	0.9291696104673342	0.2954897472073275	2.7152670235564003e-06	9.44988523279e-06
Gene904	0	default	1	24.0	1.9877965478358783	22.572897488950602	4.95063239003033	0.9728185661212324	0.9667782474815063	0.2921156792599279	8.999650280561156e-08	5.11343765941e-07
Gene905	0	default	1	24.0	1.1408206322098948	20.967042072331942	4.939601300783175	0.6912825304089834	0.6226786482776463	0.27072182371303605	0.00504690844596245	0.00793955182899
Gene906	0	default	1	24.0	1.7800015696185978	10.21090776258502	4.954932689696753	0.9275661307125842	0.9114697153153807	0.2822010599014981	7.408624487226234e-06	2.30558853337e-05
Gene907	0	default	1	24.0	0.7258476393360614	5.853492693003545	5.005247518911193	0.375999106089584	0.2373322407761581	0.2807711973911718	0.1197659746854074	0.126335416335
Gene908	0	default	1	24.0	1.7018530464765402	10.032387809852612	5.02117028492066	0.9006647130930038	0.878590204891449	0.2846399424008758	3.0687815690266795e-05	8.11131692254e-05
Gene909	0	default	1	24.0	0.7470058228377068	3.463409478226221	4.945488440523522	0.4012046463549034	0.26813901221154857	0.2746921954668979	0.0994839219220841	0.109886511696
Gene910	0	default	1	24.0	1.5264631932484929	9.413160210953873	5.035845058980268	0.7788490211976532	0.7297043592415762	0.2858211049688075	0.001124863685397437	0.00207795015775
Gene911	0	default	1	24.0	1.9728624360217881	22.70639661395574	4.982341258714733	0.9852748352787867	0.9820025764518504	0.2847270893949805	5.7051980917322e-09	5.34128421658e-08
Gene912	0	default	1	24.0	1.9239731745908677	23.445048516964917	4.981481456223275	0.9712739525974183	0.9648903865079558	0.2829389071253363	1.1540946498467264e-07	6.31803640427e-07
Gene913	0	default	1	24.0	1.911757789933559	10.822375224123649	5.035035311635241	0.9925348021609723	0.9908758693078551	0.270594455640379	2.68340349940388e-10	7.024210199e-09
Gene914	0	default	1	24.0	0.921404737656607	14.589426224206047	5.062492309334885	0.4688170333968992	0.35077637415176566	0.3013674435646483	0.05802279302316371	0.0699631748672
Gene915	0	default	1	24.0	1.953891378229503	23.44268095479377	5.051726307397797	0.9693626602819742	0.9625543625668573	0.2871113412578245	1.5421610677357478e-07	8.13468275751e-07
Gene916	0	default	1	24.0	2.059863313411774	10.880193919969878	5.063821269670541	0.99436159917947	0.9931086212193522	0.2890749331963959	7.589295858423384e-11	4.78726053508e-09
Gene917	0	default	1	24.0	1.971636087760708	23.412338456717347	5.078251011166101	0.9663129637367465	0.9588269556782457	0.28542969012147523	2.3636470058985282e-07	1.18379649711e-06
Gene918	0	default	1	24.0	2.0776191291614774	22.63445796396102	5.0485808586142715	0.9789437608719012	0.9742645966212126	0.2966437261641781	2.8524209549907198e-08	1.94483246931e-07
Gene919	0	default	1	24.0	0.8790108749478734	19.354513002266454	4.937002991372572	0.45861258069767374	0.33830426529715674	0.29380850492097854	0.06321013496166794	0.075169781184
Gene920	0	default	1	24.0	2.000148847075114	11.152486433234301	4.994648322908689	0.9899231617063441	0.9876838643077539	0.28487378659996565	1.0350451606910838e-09	1.60723479199e-08
Gene921	0	default	1	24.0	1.1742684898522355	13.473124757554896	4.993419092253155	0.6068917060751193	0.5195343074251458	0.2989033270482781	0.014972865749346753	0.020989998714
Gene922	0	default	1	24.0	1.7046955936525081	11.962176884955918	4.94893825480498	0.8955749937737483	0.8723694368345812	0.28584757987509446	3.842556785471629e-05	9.81078328206e-05
Gene923	0	default	1	24.0	0.9784872655947922	8.078062861745394	5.014452020813587	0.5493626422923319	0.4492210072461834	0.28678481650808757	0.027683587089220585	0.0364577529709
Gene924	0	default	1	24.0	1.646696465515132	23.932109200867647	5.002393205398999	0.8982733490784077	0.8756674266513872	0.2738147311407569	3.4155162849325293e-05	8.88081739574e-05
Gene925	0	default	1	24.0	1.4844213390114593	9.57090006656117	4.965343517360704	0.8086631120815313	0.7661438036552048	0.29074338668747746	0.0005862652821591041	0.00115406551606
Gene926	0	default	1	24.0	1.9600958833025086	22.899255096890403	5.038482586309006	0.976851739839745	0.971707682026355	0.2792635811953417	4.36850257079513e-08	2.74173801514e-07
Gene927	0	default	1	24.0	0.8945130929518962	7.229870071506232	4.934902756737454	0.4585980191516972	0.3382864678520743	0.29566938920726243	0.06321778597572003	0.075169781184
Gene928	0	default	1	24.0	1.7503837486525289	23.836327475604914	5.030546947280169	0.9250589495184177	0.9084053827447327	0.2736895722466451	8.634535794915799e-06	2.62714070839e-05
Gene929	0	default	1	24.0	1.42569180318619	12.747812036469362	4.990691292056435	0.7384083618775881	0.6802768867392743	0.29683902299134884	0.0023950101521559297	0.00410573168941
Gene930	0	default	1	24.0	2.0296709464486224	23.180436452972234	5.041559292252072	0.9925515849568912	0.9908963816139782	0.28936848374297036	2.65636290741611e-10	7.024210199e-09
Gene931	0	default	1	24.0	1.9073522389380717	11.560940604859688	4.98036045566494	0.9573013402228441	0.9478127491612539	0.29017773288756266	6.868534695447792e-07	2.947868968e-06
Gene932	0	default	1	24.0	0.8989516179682867	7.6078250731189385	5.018844756724167	0.47872156807875166	0.36288191654069646	0.2839264752296183	0.05331064081551329	0.0652250907204
Gene933	0	default	1	24.0	0.837832202380178	3.112781283292244	5.031631273246412	0.42744522984405875	0.3002108364760717	0.2809711718659586	0.08131612368301122	0.0932524354163
Gene934	0	default	1	24.0	1.1612708708191166	20.710538035741536	4.907313071430454	0.6445500794962006	0.565561208273134	0.27705830322284597	0.00951706195339097	0.0139410087208
Gene935	0	default	1	24.0	1.149037312451011	1.5978741812930863	4.906562838735557	0.5963183902550548	0.5066113658672893	0.29436585540105803	0.016872340934404595	0.0233688932609
Gene936	0	default	1	24.0	1.9316461727389205	11.562059871359413	4.975196025017104	0.9596839178981074	0.9507247885421313	0.29743166055527354	5.304597597843852e-07	2.34371027887e-06
Gene937	0	default	1	24.0	1.9760142704768926	22.83921194730207	4.957302312906525	0.9926040275418726	0.9909604781067332	0.2842133980185852	2.573230517555203e-10	6.95467707447e-09
Gene938	0	default	1	24.0	1.862985119619937	23.483158813646938	4.933009636426146	0.9654227723240328	0.9577389439515956	0.28063413914727103	2.658004814026782e-07	1.29658771416e-06
Gene939	0	default	1	24.0	1.918803163466524	10.568062941477475	4.923448212933491	0.9710864508824886	0.9646612177452638	0.29213454938246525	1.1883826955827459e-07	6.48208743045e-07
Gene940	0	default	1	24.0	1.8842326020772475	23.520986456082113	5.085066637286515	0.9497145444513487	0.9385399987738706	0.2801381488228716	1.433807176876023e-06	5.4174074693e-06
Gene941	0	default	1	24.0	1.7785392707624437	23.797990237105427	5.053980832075719	0.9107361311619883	0.8908997158646523	0.27981595333144826	1.8968835778232496e-05	5.30844284839e-05
Gene942	0	default	1	24.0	1.8922176376231505	10.563270902532542	4.931503280547338	0.9760352340734446	0.9707097305342101	0.2815687341703099	5.105982958664157e-08	3.15184133251e-07
Gene943	0	default	1	24.0	1.571133856688756	21.594327396373174	4.9120266989532935	0.8155802768615961	0.774598116164173	0.2993291986811532	0.0004967445896549849	0.000987563796531
Gene944	0	default	1	24.0	1.984751392266064	11.326989754585234	4.932035441456969	0.980429054391104	0.9760799553669048	0.2914332932609826	2.052358127890841e-08	1.50172545943e-07
Gene945	0	default	1	24.0	1.957507518069804	23.390499072398935	5.008250428721885	0.9777124167674921	0.9727596204936014	0.29075379385410777	3.6836927619354753e-08	2.40662731772e-07
Gene946	0	default	1	24.0	0.8972646876005012	7.85344102220755	4.962455209063056	0.510069149965432	0.40119562773552786	0.27168476598771724	0.04032798674161242	0.0509191751788
Gene947	0	default	1	24.0	1.298615825228063	1.1454456454610096	5.0368882768389245	0.6667800847972927	0.5927312147522465	0.2911357921448561	0.007116873933045276	0.0107831423228
Gene948	0	default	1	24.0	0.865716068663263	6.955724009278789	4.950486734585156	0.43321934953757724	0.307268093879261	0.28834235877196956	0.07769043780039708	0.0898848104131
Gene949	0	default	1	24.0	1.8172248414588996	11.772159268862428	5.047166375350229	0.928658152485814	0.9128044085937727	0.2864268944175946	6.9190996212498135e-06	2.16899674647e-05
Gene950	0	default	1	24.0	1.8736775581086387	23.457856607533426	4.9728547876588145	0.9707019188185546	0.9641912341115667	0.2795625525764487	1.2611777533422242e-07	6.82948241882e-07
Gene951	0	default	1	24.0	1.350706788418815	9.090783607841958	5.037561515305056	0.7177876120408431	0.6550737480499194	0.2949191479811837	0.0033697084818180567	0.00555141430283
Gene952	0	default	1	24.0	0.8088183602305414	18.460291363367766	5.006659280261263	0.40256178719572233	0.26979773990588274	0.2826773316442085	0.09847329884649247	0.109031465335
Gene953	0	default	1	24.0	1.0746477295052985	13.771424439236434	4.958860538274479	0.5662191702357282	0.46982343028811224	0.30494406082358755	0.023319358454336525	0.0311063029627
Gene954	0	default	1	24.0	1.8381334742235957	10.599065717982183	5.05307988100211	0.975722502193571	0.9703275026810313	0.2676736798829014	5.412746106880917e-08	3.31392618789e-07
Gene955	0	default	1	24.0	1.2993116274306191	9.13892993773165	4.957390070704146	0.723115624182239	0.6615857628894031	0.2826313207854283	0.003092737243400867	0.00514884113774
Gene956	0	default	1	24.0	0.7642668419880458	6.310744700470019	4.99557212518604	0.3950583140440671	0.26062682827608197	0.2782593198034858	0.10416235867913881	0.113838643365
Gene957	0	default	1	24.0	0.8823796404395305	7.119573673207331	5.036504240588663	0.44647742725986506	0.3234724110953906	0.27707799375683395	0.06984076902439995	0.0818766342607
Gene958	0	default	1	24.0	1.467459854209035	21.439343937991175	4.979956064471537	0.7886283348174722	0.7416568536657993	0.29033590426065947	0.0009177205559037782	0.00172828729925
Gene959	0	default	1	24.0	1.806175356855842	22.01499405462901	5.031903577292002	0.8971735615951894	0.8743232419496758	0.29854274461985597	3.584854804938864e-05	9.27117621967e-05
Gene960	0	default	1	24.0	1.6768168887833022	10.109663340276766	4.99501534702866	0.9097691323801	0.8897178284645667	0.2761048184720139	1.9911230509928046e-05	5.53682043584e-05
Gene961	0	default	1	24.0	1.5073945864383818	21.381391747334742	5.01647971674999	0.7678842360185341	0.7163029551337639	0.2853464111684214	0.00139852702547405	0.00251835598825
Gene962	0	default	1	24.0	1.6833265242225024	23.99767937288409	5.0333650412686595	0.8938131328030402	0.8702160512037158	0.28281529962696844	4.143035327408562e-05	0.000105064294017
Gene963	0	default	1	24.0	0.9675914599048165	19.834938220215875	4.992917943792201	0.5191875256923328	0.4123403091795179	0.2847565634894341	0.03705875027385308	0.0472688141248
Gene964	0	default	1	24.0	1.806679708102475	22.407774182011003	4.9125411320034535	0.9577531563614634	0.948364968886233	0.28564514584508904	6.5474803390142e-07	2.83032291312e-06
Gene965	0	default	1	24.0	1.8268568223695543	10.331219958791012	5.062855759439698	0.943982937287157	0.9315347011287474	0.2818311184589824	2.3304591607598013e-06	8.23483802389e-06
Gene966	0	default	1	24.0	1.7800495464929713	10.359883371928712	4.996524809315284	0.93732860853525	0.9234016326541945	0.27400717073088643	3.861997760812308e-06	1.29597240296e-05
Gene967	0	default	1	24.0	1.9263685266538022	22.50831343873241	4.912371732059635	0.9672896227238977	0.960020649995875	0.29401618009941444	2.070546506471871e-07	1.06000674393e-06
Gene968	0	default	1	24.0	1.7849722810699575	10.329297026074343	5.012493433845595	0.9426148163186538	0.9298625532783547	0.27784790453066127	2.5977598032689286e-06	9.07250222329e-06
Gene969	0	default	1	24.0	1.9843470936623597	23.03621002511658	4.9876335737658435	0.9937948483659097	0.9924159257805563	0.28222841897500517	1.167846930272276e-10	5.00507505811e-09
Gene970	0	default	1	24.0	1.909831581296715	11.495842213515802	5.021257803740785	0.9661546758626257	0.958633492720987	0.285402878683262	2.4140377086201426e-07	1.20501050347e-06
Gene971	0	default	1	24.0	0.7939118746987679	15.441061178394502	5.0181154415453015	0.4120880897227165	0.2814409985499867	0.2878891921161973	0.09160204369954639	0.102731263962
Gene972	0	default	1	24.0	1.4202999168761967	9.146709295940427	4.9668059573445875	0.7204585217879413	0.6583381932963728	0.30083945328429434	0.003228554769525327	0.00533939598047
Gene973	0	default	1	24.0	1.1561846791308346	8.814474246744197	4.959485073735171	0.6625219474798376	0.5875268246975793	0.28600018843382763	0.007535375593778149	0.0113370746145
Gene974	0	default	1	24.0	1.9191579140485293	10.669393250584015	4.9913916681278225	0.9826109224534443	0.9787466829986541	0.27605410909834893	1.2057144060939606e-08	9.80255614711e-08
Gene975	0	default	1	24.0	1.7544129883044226	22.227807829922874	4.967632489659369	0.9285231912647691	0.9126394559902734	0.2803769712643854	6.978196479323628e-06	2.185238981e-05
Gene976	0	default	1	24.0	1.7516207421825098	9.98601517720191	4.9756086805747675	0.8913660846972211	0.8672252146299368	0.2877710806403534	4.590335679244273e-05	0.000114949975273
Gene977	0	default	1	24.0	1.3096396948501474	21.161819889597915	4.975478947257626	0.7287303336500724	0.6684481855723108	0.2799468740541998	0.0028203665128714306	0.00473745774838
Gene978	0	default	1	24.0	1.981949916040401	23.365272398700576	4.9557160760306775	0.9772034990073969	0.9721376098979295	0.29073539910660423	4.077621096332251e-08	2.59170832394e-07
Gene979	0	default	1	24.0	1.3368855923866598	9.286038613978299	5.011273953827021	0.745783241957924	0.6892906290596849	0.28561560525106583	0.002105808100181461	0.00365169034714
Gene980	0	default	1	24.0	0.8576175140384715	18.717245336223634	4.984277801570147	0.41715951761790837	0.2876394104218879	0.28452877619300254	0.08809955004425973	0.0992484604329
Gene981	0	default	1	24.0	1.6281453220655617	9.83346955516506	5.03292534819754	0.8591248361953259	0.8278192442387315	0.28762713010259694	0.00014782740496999125	0.000326810770015
Gene982	0	default	1	24.0	1.1408562365906147	13.661688273761937	4.988054315471179	0.5823803901403916	0.48957603239381187	0.2943979688275184	0.019656852323918006	0.0267561510761
Gene983	0	default	1	24.0	0.8203248042967182	3.007282417298927	5.032243005818469	0.4268698417393235	0.299507584348062	0.2738275605028911	0.08168450429733642	0.0935675879695
Gene984	0	default	1	24.0	1.6534999281856082	22.0506509749791	4.986257266593427	0.8992088562102413	0.8768108242569616	0.2745475420330237	3.2764283978692355e-05	8.61462330728e-05
Gene985	0	default	1	24.0	0.791602400144416	14.948820489594608	5.012516028823003	0.43942241231310486	0.3148496150493504	0.2792149049102215	0.07393682320345207	0.0860731352776
Gene986	0	default	1	24.0	1.1891314790086516	21.01980304693018	5.02694058967134	0.6959448293179624	0.6283770136108429	0.27035871320940025	0.004712873359301928	0.00746889597354
Gene987	0	default	1	24.0	1.5253590926316323	9.618762074354603	4.999404826550641	0.8202037143952743	0.7802489842608908	0.28559220383126543	0.00044311170214794693	0.00088986212202
Gene988	0	default	1	24.0	1.8897394319349259	23.48747258282672	4.956470973684712	0.9631801429012425	0.954997952434852	0.2800386733274683	3.5267075193523567e-07	1.65056514166e-06
Gene989	0	default	1	24.0	1.6700289267909991	11.985127398570116	4.984183104862855	0.8905726229227783	0.866255428016729	0.2810205182267845	4.743151021902037e-05	0.000117988831391
Gene990	0	default	1	24.0	1.388036235936557	12.425764784221398	5.053507987661325	0.799695866714808	0.7551838370958763	0.26687464766201935	0.0007204512510322614	0.00138993810489
Gene991	0	default	1	24.0	1.193458476399638	8.597966118003667	4.976561387789255	0.6213617681100538	0.5372199388011769	0.2956858625484968	0.012647657186249495	0.0180508903705
Gene992	0	default	1	24.0	1.9160484725744171	23.650199858480544	4.975119988061862	0.9479519319411597	0.9363856945947507	0.29139604580545747	1.6742517525702993e-06	6.16288988676e-06
Gene993	0	default	1	24.0	0.917044766894261	2.567553754500706	5.035895580964682	0.46519893192342243	0.3463542501286274	0.2815801449378911	0.05982258793247741	0.0717297217416
Gene994	0	default	1	24.0	1.342032660091665	0.7840118891910756	4.987469688184816	0.7408789551950339	0.6832965007939302	0.2827610514542544	0.0022948911311617692	0.0039498986767
Gene995	0	default	1	24.0	1.4731656553080612	9.742572950152525	5.0187563906878925	0.8383091310379279	0.8023778268241342	0.2638382025110434	0.0002748430299389648	0.000576997263693
Gene996	0	default	1	24.0	2.036785528492126	22.864653178358765	4.951263011756162	0.9938014417594657	0.9924239843726803	0.29285233690800133	1.1622725004656331e-10	5.00507505811e-09
Gene997	0	default	1	24.0	1.9958980613839588	10.758841291137255	5.00663027557955	0.9818829900605431	0.977856987851775	0.2871776656977545	1.4500712852694164e-08	1.12992567683e-07
Gene998	0	default	1	24.0	0.940188158880745	7.616715945904322	4.973483344418732	0.4958960047812393	0.38387289473262576	0.2829022421875262	0.045850135905889156	0.0570748579741
Gene999	0	default	1	24.0	2.0131337074215523	11.21973287462574	4.983773530210341	0.9925138661435611	0.9908502808421302	0.2885010443598581	2.717435165777715e-10	7.02784956667e-09
Gene1000	0	default	1	24.0	1.0783821618406793	8.553422101871174	4.958797832084679	0.6151935316180319	0.5296809830887057	0.27279449305341275	0.013601619972166135	0.0192566587619
Gene1001	0	default	1	24.0	1.7491685910919565	22.012980689131947	5.012968817455139	0.8923961521886397	0.8684841860083373	0.29462393169785145	4.3976950127699865e-05	0.000110959504107
Gene1002	0	default	1	24.0	0.8064279038699846	18.52586809143867	5.029736773207579	0.404162084881432	0.271753659299528	0.28289318259411655	0.09729188303553205	0.107902273237
Gene1003	0	default	1	24.0	2.0614048159352785	11.091126774915269	5.023090921603455	0.9898441613460469	0.9875873083118352	0.2917928366373832	1.0720648813133948e-09	1.63258611368e-08
Gene1004	0	default	1	24.0	0.9541092690124305	19.673651029171975	4.990201260104545	0.49905535168586646	0.38773431872717	0.28471409678407195	0.044571149617236294	0.0556907325496
Gene1005	0	default	1	24.0	0.8856565560297813	3.3235516860348304	4.978367410017458	0.4186682339796999	0.2894833970862998	0.29047145789008655	0.08707796026079384	0.0985347025402
Gene1006	0	default	1	24.0	1.2248551100034057	20.747168035092802	4.955579580163163	0.6451045145428749	0.5662388511079581	0.29976153769788455	0.009450442340322773	0.0138569535782
Gene1007	0	default	1	24.0	1.8102573032869878	11.760801725018645	4.949670640065706	0.9355648570213582	0.9212459363594377	0.2897793973723931	4.375750835783343e-06	1.45052513893e-05
Gene1008	0	default	1	24.0	1.3290528916920612	0.8436450575347479	4.99031511978925	0.7206806046942983	0.6586096279596979	0.2920194276879518	0.0032170285807111565	0.00532620625946
Gene1009	0	default	1	24.0	1.570061627210702	12.363836414533328	4.9610757940923405	0.8242365693175167	0.7851780291658537	0.28816746207019117	0.0004001090216596559	0.000811031800661
Gene1010	0	default	1	24.0	1.9698278842275023	23.282810879517704	4.945278773937621	0.9838310330078958	0.9802379292318726	0.2873168301979524	8.691009689698603e-09	7.55739973017e-08
Gene1011	0	default	1	24.0	2.0457566037031403	11.304098523265349	4.994413493563105	0.9823236950476966	0.978395627280518	0.29669694473191177	1.297961127466607e-08	1.03836890197e-07
Gene1012	0	default	1	24.0	1.9503153558787756	22.504972424154552	5.0219129275043235	0.9660678362972053	0.958527355474362	0.28498564258972175	2.442035601513126e-07	1.21696126321e-06
Gene1013	0	default	1	24.0	0.9461177055168124	19.744695328324923	4.990131434008595	0.5076763867319647	0.3982711393390679	0.3050263009499226	0.04122189932793918	0.0519167497833
Gene1014	0	default	1	24.0	0.7474044648863251	15.217702031325318	5.030819006201382	0.420087043625039	0.29121749776393646	0.26533209179753464	0.08612567789338743	0.0976144692539
Gene1015	0	default	1	24.0	1.4671220620055305	0.35347254075730594	5.018711064466776	0.8217726191102744	0.7821665344681132	0.2768668982185872	0.000425975785755317	0.000859399702264
Gene1016	0	default	1	24.0	1.3111741678342375	9.070493158863995	5.048162751550285	0.7106858025492884	0.6463937586713524	0.27911567931272446	0.003768459549475578	0.00612425712266
Gene1017	0	default	1	24.0	2.059115893142654	23.113533752131275	5.0049727986510995	0.9954356204351222	0.9944213138651494	0.2916533713052628	2.9323654615609485e-11	3.12346700228e-09
Gene1018	0	default	1	24.0	1.2918311602222121	1.177835213774417	5.054892695299126	0.6540320728396809	0.5771503112484988	0.2892747176977613	0.008426772666957238	0.0125212075289
Gene1019	0	default	1	24.0	1.6380938459060246	12.070892525578834	4.9651031860419605	0.8813017554058512	0.8549243677182625	0.29087054094373377	6.83910597488735e-05	0.000162911217493
Gene1020	0	default	1	24.0	0.8112867707727874	18.870952313064272	4.997506011812758	0.43175983910846083	0.3054842477992299	0.2713980232089652	0.07859477243759683	0.0906569324465
Gene1021	0	default	1	24.0	0.8188058567659322	6.772500496150767	5.003210577184537	0.42053931527876476	0.29177027422960133	0.2837416051920392	0.08582382942795441	0.0974163784653
Gene1022	0	default	1	24.0	1.984473248454474	23.371302588722433	4.957414066620946	0.9792325316184568	0.9746175386447805	0.29095080794295475	2.6805629493864558e-08	1.85292369773e-07
Gene1023	0	default	1	24.0	1.6281177573534522	11.972554326331569	5.02044581996229	0.8990710548832288	0.8766424004128353	0.27707939069343307	3.2966345329676905e-05	8.62993333238e-05
Gene1024	0	default	1	24.0	2.0130023434006494	11.068256083670065	4.939568533395109	0.9954950313971225	0.9944939272631497	0.29003210258802775	2.7644775357771323e-11	3.07164170642e-09
Gene1025	0	default	1	24.0	1.387068280833567	21.506672543422226	5.038942821992839	0.7947530067722659	0.7491425638327693	0.26475835467793557	0.0008039806869087895	0.00153139178459
Gene1026	0	default	1	24.0	0.9500909851824741	1.7756915135774556	4.864820788120632	0.5689715120477463	0.4731874036139121	0.2861526549858449	0.0226608860599552	0.0303494009732
