Probes	0	2	4	6	8	10	12	14	16	18	20	22
Gene457	4.25035826415255	4.78132058084871	5.83753011327524	6.46449518659342	6.94274076162489	6.75313184270171	6.05812234777309	4.77529430411743	4.24058201037873	3.12352025237564	3.23275654215954	2.92344089281331
Gene458	6.27102779532056	5.56423604921002	4.68461491289274	3.68598143976042	3.09543960417226	3.20537397190958	3.38143100980064	4.31591800255045	5.26118221656954	6.37185954982038	7.06026153274889	6.72942409934398
Gene459	4.48111411527338	3.85609486320687	2.86212234154954	2.94466197598845	3.57736663691221	4.55563947677126	5.58213745533147	6.25172966560672	6.57342865010591	6.77864321067486	6.68934300209752	5.70332477750455
Gene460	4.22043465964425	5.07090676293321	6.29505756906518	6.88061650575581	6.9542294441336	6.70287626408502	5.72909180759782	5.18131468574203	4.04125162060949	3.08935083013787	2.88043316145097	3.41059079878706
Gene461	6.19029190549743	5.28214463605619	4.45406279572	3.43082988185311	3.3525830892253	3.06206441201091	3.76093571106646	4.72046574729223	5.58715125262771	6.56700115279471	6.83340029055977	6.97238425716002
Gene462	7.25093654275553	6.55907677865782	6.13271921422153	4.98718058815034	3.92626287632336	2.98082314951368	3.10820947456314	3.14469441631427	4.00969608995835	5.13387474964625	5.77409111418018	6.75983585109866
Gene463	3.22507285739124	3.51530362932001	4.39545155358981	5.68904235916483	6.40446724208734	7.12328309109338	6.84476174684281	6.32627236376979	5.32470424355557	4.46754843084466	3.47189601886814	3.07121006151096
Gene464	3.20474950162898	2.88193441104292	2.90473162021246	4.01577149792735	4.59898528128568	6.02624665045413	6.99644731174438	6.86079257784283	6.51785876874681	6.19719678459676	5.41910503043055	4.20031600838591
Gene465	5.97008526339018	6.5230424269935	7.01043233940471	6.82030076548921	5.80095549157001	4.87764358316754	4.12866176749435	3.33122631255984	3.02240089718158	3.25130953602375	4.200413764102	5.22618971255522
Gene466	5.56743458608864	6.57141561286633	6.80715547644266	6.80233832333073	6.57609211794944	5.63808409581789	4.35471488244266	3.65320558883173	3.05072131940191	2.86379898464671	3.63392333171931	4.3275497494033
Gene467	4.97598941328428	3.77038750351619	3.18239077277613	2.82946835432804	3.40282976295833	4.05588360539745	5.2659412250288	6.30181358292593	6.69827741308087	7.0077520769742	6.57123446861111	5.98902891019813
Gene468	5.25877357933642	6.41013778393433	6.97477521446426	6.95819062436877	6.58079055157789	5.70218163901557	4.68298590865453	3.95724265762571	3.26051530687677	2.9718408505937	3.47104763864878	4.24814773641016
Gene469	6.11409299922185	6.54729404078039	7.11824636116812	6.78540327712621	5.89294232969523	5.15574394008885	4.30693542350399	2.76001312402633	2.96135914574675	3.40965257449402	3.82524663492803	4.97316241636924
Gene470	4.40948507720931	3.59923836395317	3.07671874344466	2.6213501073329	3.74231515682851	4.34445284379117	5.52894672819324	6.6010955261907	6.85620388862951	6.79906280348526	6.3968015718916	5.51729154447035
Gene471	6.93725913653835	6.71155736859309	6.47829360103533	5.52247586301604	4.75584135192899	3.39103244466029	3.20876180441881	3.10359703049122	3.58103991342919	4.31202783952795	5.08653488111934	6.23936976445923
Gene472	3.59929769552803	2.98435524943456	3.23846677298188	3.64350115457841	4.51934181501911	5.622153589041	6.53322678936988	7.10344640755578	7.02428946270891	6.73944964045104	5.45392762883919	4.5958510907541
Gene473	2.98224715508348	3.11547763007401	3.46980803366712	4.21050460388286	5.48907508922892	6.19872424060542	6.64511591028435	7.06171526086163	6.54196119500672	5.62829086501223	4.86579152321723	3.86829266330056
Gene474	3.42190474743164	4.10242285819157	4.98966103571205	6.13850721379255	6.78694850359657	6.99427495265692	6.73749805166192	5.83150291241187	5.03545099428887	3.84437782547858	3.48641545925655	3.16194020824848
Gene475	3.61590939062378	3.00865680187783	3.42704464348028	4.0434606634039	4.71291207276082	5.559767039932	6.65356694267259	7.00278540874177	6.98988572214734	6.33531648905449	5.53540661292295	4.35265301106967
Gene476	3.58047870638634	3.03708223161379	3.20681948613893	3.82090709520719	4.35468510863207	5.50837262110556	6.41098924589362	6.85028558951934	6.85621121185621	6.32616970767507	5.27150614571146	4.51019952939195
Gene477	5.56423821091034	4.29370398390722	3.52431660075928	3.0096914306772	3.08506734654101	3.59684871196502	4.68592378688955	5.69106539546283	6.50454319934019	6.82076212182039	6.79299251884141	6.46984149480486
Gene478	2.98059049619934	3.25686788450127	3.58725692925437	4.57121387589478	5.29032500492616	6.60368195609334	6.9238158732234	6.95004206240702	6.39128160707761	5.64981932920033	4.46694044928352	3.79887492693507
Gene479	3.21354198745696	3.66975161886983	4.74789435853606	5.5711732851476	6.19950383642541	6.92395727103015	7.10569808233219	6.56294223169985	5.18833085606624	4.45585652965198	3.58948345648315	2.81643828361945
Gene480	5.79929930260605	5.01420544351552	4.0926752861472	3.34876756848989	2.86746518617229	3.28484775792631	4.31565923189134	4.96028203585891	5.70268956606543	6.65271216583882	7.00722105381841	6.45229508351653
Gene481	3.74373503628249	4.77515185554033	5.98158869155799	6.69343721902358	6.75359395676508	6.75235635044682	5.90552254010017	5.12562083729955	4.01764781632312	3.2509684142845	2.71664304031878	3.31778761623064
Gene482	3.1729559549293	3.87744521537703	4.40421955691723	5.52762101379954	6.50242993948138	6.98635393445663	7.07398620068138	6.27742769536792	5.53099271961266	4.30848509992326	3.55847445667032	2.74141880717005
Gene483	6.12557462738351	6.86084325089594	6.87888711413833	6.76101021595313	5.92958175286175	4.87710487615858	3.68287488131616	3.32396182667474	3.12971237652776	3.24098879352991	4.27587632825773	5.00775819224481
Gene484	3.19309079786433	2.92726579597716	3.59710386542389	4.66358864700006	5.75799913247257	6.60061662268543	7.02977761433119	6.85134507649183	6.02713380090263	5.28679038229892	4.5030869344528	3.18307426179588
Gene485	3.92159767027972	3.23752007543252	3.07203260087207	3.07471792215672	4.25835675819352	5.06755738369297	6.02431240268536	6.90583279634181	6.88432252672777	6.56054069076458	6.13746388842113	5.2872520799812
Gene486	3.72571251354352	3.13567280256178	2.94636254910056	3.13004886631016	3.77954894847003	5.39197779395985	5.99447887558987	6.68346547689119	6.86448595307076	6.32797883439538	5.9950571197331	4.84967755667864
Gene487	3.24358528001465	3.16653313348038	3.09093118132056	3.63560233445345	5.30246110223572	5.78218422958411	6.62118594871541	7.2337454957748	6.85235607790671	6.42669309029058	5.25669287873235	4.15290880095779
Gene488	5.9622026364547	6.69366602925516	7.1243030973127	6.78662150144026	6.12874097241169	5.18715225393095	4.15849801118805	3.0390966408072	3.14069014263332	3.27820187058484	3.66713446283066	5.00283729692414
Gene489	3.41935368490086	3.20758439404499	3.22649970626277	4.15696288017085	5.21805285615554	6.34796316953766	7.09969861202236	6.88709525792954	6.59266722950189	5.47702499606731	4.50471006046792	3.5504396850843
Gene490	6.08452979328304	4.83560629421605	3.87887226691759	3.29408936028854	2.85470223188777	3.21779452076946	3.91738926073858	5.02730256304829	6.26009575002161	6.72478947728718	6.83835730693023	6.51647779310109
Gene491	3.70156064692645	4.51113610081607	5.73898761468068	6.4989175364336	7.11488462388603	6.845116461092	6.03290176196739	5.21198374799129	4.17916393381232	3.39235878628466	2.86705853832906	3.09049873088176
Gene492	6.89570774374775	6.85415583888959	6.24093285663853	5.45483493075309	4.36978059524613	3.55195337745123	2.92220477817881	3.14465329724283	3.33536356118485	4.43424406318791	5.49311210390321	6.61394161453007
Gene493	3.62629538201939	4.48218526594118	5.16865368327723	6.66234542594453	6.9026791403485	6.93821077386954	6.39123752335417	5.52790627507848	4.15435782656397	3.56217075968021	3.3048009553134	2.8575199806142
Gene494	5.92143045044825	5.18494812330635	4.12710237394635	3.49132776030053	3.01305910983356	3.24965727237514	3.72909743705154	4.54246244968689	5.82279723814949	6.63331476357036	6.85915118815854	6.70612506546964
Gene495	6.4604275025969	6.99904552958155	6.93312372641117	6.31372390550543	5.06798609587556	4.36881602205186	3.71247893297641	3.04790151967421	3.16634320372953	3.96086419433099	4.83994774985673	5.83721898086689
Gene496	5.12080219083108	4.31583704717561	3.45452111770729	2.84535845384732	3.18892981693847	3.8178226831949	4.765869984979	6.04634855937315	6.53937012860896	7.54280585664645	6.7871265414828	6.35090578054588
Gene497	2.87053445438937	2.92513474060035	3.80689138733908	4.91191234389604	5.85380503021442	6.44550211721788	6.82676174566664	6.98823174605077	6.27378759854234	5.2549033944241	4.34993442964819	3.3156826274308
Gene498	2.96921142978658	3.26270562750632	3.65445793613209	4.48466996408714	5.8714048043695	6.405325463716	6.933479700297	6.91402501335754	6.0858966331286	5.34868965980946	4.47790902216017	3.3514086043239
Gene499	6.35462668520246	5.19700458699023	4.17737110480263	3.47141450818497	2.98422037272132	2.98203275602153	3.63522469210026	4.94695598822322	6.28692594138552	6.859114167494	6.87569516674952	6.39927444452545
Gene500	6.68510550814942	5.57133818391402	4.11385561352448	3.53451791034696	3.35118838476422	2.93472311985947	3.53950124819835	4.29969948606432	5.35220279605637	6.54004078860744	6.64978373395773	6.98645066803062
Gene501	5.4070984119795	6.08370114850414	6.71787664429232	7.08593787612952	6.48413286474996	5.89410311977765	4.8207574101445	3.7512202566976	3.30301310687562	3.20688564151709	3.22329157485305	4.1786108397462
Gene502	7.1005319892655	6.91486628714182	6.30699166943167	5.69200217551473	4.81284911579036	3.67474787044606	3.14355485922847	3.12393511856	3.55994920002878	4.62551555642724	5.2772565809024	6.43918295065532
Gene503	3.774982442819	3.09447422540692	3.04546620965275	3.61295905285101	4.53743535855334	5.80116364205445	6.71567071644696	6.86564539121388	6.8645691396323	6.4439159736027	5.34150838623196	4.45197030839252
Gene504	4.41357163947632	3.64206659914811	2.99218114271338	3.22520478626529	3.81581749520028	4.70316365344483	5.6643115100234	6.45752394757353	6.79544285983812	6.73343060003541	6.39691964714699	5.58236092355203
Gene505	7.18817893417657	6.62834221980191	5.94743851636609	4.68408528730561	3.85950821916009	3.09535675133854	3.05379926230727	3.52565064254285	4.26326173447977	5.07201710874417	6.42349660766616	6.91260882194377
Gene506	3.04445467269282	3.91070184103115	5.03021320014459	5.61276837202105	6.59374344256818	7.24207817872247	6.74828008363858	6.44968380642887	5.44691990635763	4.39115856882755	3.446035729202	2.96765755391782
Gene507	5.48330722622509	6.28356753458128	6.9468671523797	6.98767292906719	6.39407085654565	5.53969852740716	4.62488949244878	3.70152027227064	3.02803702935585	3.39323320361109	3.5191099180577	4.17338683677766
Gene508	5.43458844779027	4.60854441198906	3.58897275519596	2.90089250374453	2.79082159138127	3.70158163670269	4.54052465350153	5.44362170652435	6.04964994657042	6.97726047278105	6.9932339183071	6.59322319126858
Gene509	6.02232105069656	6.67996993706221	6.91237990572161	6.70730239082983	5.51052252363613	4.89710462040097	4.20076870656312	3.19314155086232	2.83920445761226	3.23613049301973	4.01831888276735	4.98971504840477
Gene510	3.11233758522508	3.71481555021016	4.53257890168966	5.64376670347834	6.364666918651	6.8337843518578	6.66177672139534	6.00943401119845	5.62069130930692	4.43990893872347	3.35165992466856	3.04559149901726
Gene511	5.96198555389848	4.7422192908838	3.88830778206715	3.04004211344344	3.05179679692873	3.40869636386338	4.20159065102996	5.26015225344151	6.09732138083337	6.65890131069396	6.81753795436	6.69398764609694
Gene512	3.524088072438	3.33984114261863	2.54352801990973	3.30092077456034	3.9091100944247	5.30267998509896	6.44119942421492	6.73978475057044	7.33626378463398	6.80385643724098	5.35543456889339	4.66482813694425
Gene513	6.76355296330505	6.19157161190841	5.26639911166314	4.31152746237164	3.23836193378613	3.06329599639046	3.2396253843105	3.62511686593538	4.40399023054054	5.61681657065034	6.61992763153092	6.97588363727489
Gene514	3.1742672557399	3.69983296658931	4.58398427396319	5.71135340750463	6.86600094444976	6.75393729450814	6.73523249059828	6.55295008008536	5.59404687955723	4.03655342660279	3.64148329317868	3.00313124876618
Gene515	2.84106708522628	3.41685407335278	4.04722310726489	4.82301691556669	6.1092711059055	6.900358479624	6.88789312894667	6.53990703818233	5.94424792258227	4.68621970437561	3.68860020829763	3.07261999736745
Gene516	6.55316642932731	5.80818406925707	5.25387926578021	3.9330844943417	3.61154388507476	3.0334150465633	3.36193454099579	3.83354609015443	4.70258309280062	6.05347718164671	6.69997743892039	7.24745913566235
Gene517	3.10932987214455	3.67238899225684	5.2575165737555	6.12516022792599	6.71589187317892	7.17390086708108	6.74976622885406	6.14130239290155	4.91582174627972	4.1545550069509	3.48478433703621	3.13866935725633
Gene518	6.59075869424748	6.39738294819027	5.30038592443657	4.21050828620396	3.55831430173165	2.86976946880237	3.30414549131011	3.72467913366478	4.77954732318882	5.67228264102936	6.73795485913065	6.94881801426603
Gene519	6.14990693159735	5.46004566529502	4.15475596154557	3.29049480371362	2.91082272734736	3.08268858556186	3.65348698343542	4.65155340784273	5.84582361792773	6.67054682101347	7.28296324655796	6.84145299713869
Gene520	4.67673505780703	5.94109162429072	6.64327623815668	6.87117729579811	6.99558323592413	6.13715158580609	5.17061715588364	4.22232265145765	3.58281584023566	3.08671540365665	3.24786072804197	3.89381792948227
Gene521	5.05199368471664	6.26272829825604	6.96477035498455	6.8583406437537	6.82945597404872	5.9982785803119	5.13439498757951	3.90556289279525	3.01452950274317	3.03536067299183	3.30337827117373	4.1149328463824
Gene522	3.92091576489169	3.20243333460843	3.10560727536814	3.35310130116691	3.87047171192503	4.94263686452498	5.50207421534866	6.76357166640826	6.99046626345794	6.753714962654	6.07078970097255	5.32953317566118
Gene523	4.73793650155015	5.63860386904499	6.39111151623389	6.75033467882829	6.97773809730007	6.04443051671261	5.32154403968345	4.47743762643995	3.62131134992694	2.81557290856387	3.02359432606377	3.33425141763636
Gene524	3.2503976895226	3.18791592789819	3.59633545042915	4.3601957284836	5.219909783283	6.31355911957088	6.91883197208665	6.94302360988884	6.24561216838812	5.54276979104022	4.87706135474594	3.77095816154491
Gene525	5.50340213610782	4.37409623399534	3.40986150606613	3.12945826737313	3.13802589580728	3.49453903964728	4.5819915465968	5.42321051045445	6.38333112887106	6.85609678005554	6.61155077696642	6.53067141455277
Gene526	6.79160271808423	6.97134696710725	6.57482807973243	5.72946673736796	4.95273412194728	3.79865403794811	2.74109239150621	3.08273766657256	3.20433500544702	4.06763027311385	5.06530132037748	6.28774739405532
Gene527	7.09688663922522	6.44700024915417	5.94578132271162	4.37362525743679	3.65052059401174	3.20616742325877	3.01021989895158	3.37773755536235	4.55084908701319	5.1085103061936	6.2011778782467	7.01186854322228
Gene528	3.84250170791062	4.70443129041166	5.85664187351078	6.62879870890041	6.92450429206837	6.86996290701281	6.02208816603694	5.38371792500594	4.05548546048369	3.16603569030334	2.82265190374159	3.61920750634568
Gene529	3.8968635755384	3.28077880047672	3.15282423420182	3.35884850481259	3.98189133171335	4.92389051886154	5.69318806386753	6.7909409064915	7.2218782392232	6.82423976005516	6.12372010260341	4.84269306090711
Gene530	3.47236316520943	3.29202693399622	3.04500539756866	3.72344000114792	4.60422886828362	5.71533922415755	6.69986881458267	6.91097113079389	6.95191418980059	6.27108288787136	5.38641327692807	4.37248989982281
Gene531	4.13031957158404	4.98959292540643	6.19443510624504	6.7743234680379	6.90491426815177	6.5173588512642	5.97654753485195	4.87018484786236	4.10534130857988	3.12101958129136	3.12845153083864	3.46806412407344
Gene532	4.30017425905903	3.43813471919875	2.75245123438878	3.0266661793829	3.5821810196818	4.6093476500498	5.6730981085581	6.27796384716783	6.96605014226192	7.1291021488002	6.21673112253982	5.5497925216192
Gene533	4.31561402746544	5.44166681840852	6.47951414084986	6.97491209028206	6.72598747341209	6.61492438487601	5.47941399483306	4.80512815631492	3.77573433073261	3.20030906961364	2.92298886921172	3.47189691598509
Gene534	5.62535824244957	4.71065923375328	3.35472106487065	3.30941301813197	2.86762895416709	3.32482057539451	4.28080467259928	5.44100370809813	6.33907536373719	6.86850488812908	6.90480964798838	6.416645688731
Gene535	6.21166426610869	5.18705411813619	4.21674574779513	3.3527767047667	2.953778568501	2.86795550659818	3.56222132826443	4.4906533973491	5.78117532712857	6.57821025479987	7.13577396927036	6.73736596623403
Gene536	5.84203187759692	6.93785650395267	7.04745299443564	6.89663982538069	6.10783796879155	5.14811878812086	4.19170408381998	3.09342529076841	2.98291417782041	3.12537972672348	3.6976025685689	4.81966618326882
Gene537	5.0966282621488	4.10441273118607	3.01717719862541	2.69668686507061	3.17821665659104	3.91624109376534	5.16307401508461	5.7470927606291	6.67564247990445	7.02418318265393	6.74411968434831	6.06735196550548
Gene538	3.27085151777372	4.46183687148026	5.62222735389919	6.32441539135364	6.82751813002811	6.93711294645658	6.71658798968642	5.60585200646529	4.63258548823382	3.63893109744801	3.06469715486895	2.90683160880314
Gene539	6.00024469010895	7.01505754515198	6.89553141131164	6.80873795646422	5.73535083566197	4.65907874525047	3.74105987142287	3.31436646871573	3.12061612771689	3.53244182669508	4.1476753134413	5.24249331047015
Gene540	3.09585043950033	3.47158354123837	4.65133287471926	5.48356245249846	6.01768223317392	7.11069577703371	7.23334339121505	6.30589066731083	5.48508206767447	4.40255023415847	3.66507568181054	2.96859239978415
Gene541	4.7641670650331	5.69351548300833	6.59230849117578	6.78639559488287	6.74169864093183	6.26158207092837	5.0428951382346	4.08375166882837	3.50566770524241	2.9397080351377	3.27326911257725	3.84933006717995
Gene542	3.22397173680201	3.20609546747121	3.44271741147498	4.26139103444894	5.42899678006789	6.42935302832432	6.94415459303282	7.11138004117991	6.32972402261448	5.58532878478637	4.66999157108543	3.25349791100653
Gene543	4.76606368855605	4.07572688960259	3.1231537317916	2.97857065693869	3.59766503908408	4.06019707531482	4.96606943394565	6.01898196844813	6.85701582505908	7.37109569854482	6.60922992014682	5.98203812673673
Gene544	2.80544627714782	3.19321617788837	4.10255828967109	4.88927826944432	5.90111973495883	6.61040945841871	7.08011687125648	6.54985821958429	6.17574012160908	5.28508250525318	4.01403230891275	3.29444165465699
Gene545	6.54744057788637	6.86730804205811	6.86132721888599	6.31327263443611	5.19272537072114	4.02938648073041	3.56096663325411	3.00477209975001	3.16122703961611	3.99710759563797	4.80725103556704	5.81305728376442
Gene546	6.8071307655349	7.11777340786164	7.03778618568962	5.78548943286101	5.06012568005449	3.99939132402965	2.98519194557235	2.97400010348698	3.34884090896778	4.06181531242449	5.18807398550497	6.02853062475301
Gene547	3.74034481948883	4.82198385759162	6.1217588315767	6.36378595544927	7.0940596587873	6.79458765388607	6.06156543247453	5.24777306907099	4.32351534807052	3.37004268672082	3.07387805481906	3.32543187996039
Gene548	5.73036202157241	4.61969923046594	3.62564871382961	3.44316595940046	3.02084494887478	3.63403133491851	4.25745137915486	5.21462365257582	6.30163006186182	6.94588763326958	6.55503704866404	6.55946943162379
Gene549	4.09931806824738	3.35994225511009	2.89142070996319	3.07124604845991	3.84656792692177	5.12506541033406	5.73726675560292	6.51992169769912	7.08556105591835	6.91833512718879	6.21013368548696	5.03906325297335
Gene550	6.58122532129474	5.19594099424856	4.00817333707633	3.41926933699233	2.9041246330782	3.20816614282059	3.861884136702	4.65057689099325	5.6288120494542	6.44287284585839	7.01115840353108	7.07943101747636
Gene551	3.56391479952861	4.51848169834382	5.75108205426061	6.36594031695199	6.82331415152883	7.08561744207153	6.33503636220613	5.5504850802875	4.42770860754518	3.52696746265916	2.8966462365271	2.81918365271337
Gene552	3.53440690430302	3.24397497847036	3.12080868835732	3.85534056003354	4.81196093823144	6.05642283396013	6.62878711674841	6.88909744726925	6.72203925713488	5.98556689758712	5.08316404946925	3.78409759171134
Gene553	3.79636846885496	3.01515267693448	3.10793263482108	3.40761070055076	4.48342400506749	5.25542916354205	6.26334188437873	6.82366880392404	7.1720884621303	6.70169225400382	5.66727065619848	4.63600206716737
Gene554	3.32577574024014	4.31376091702971	5.4885058196462	6.30943079101288	6.96719482737433	6.99940241628791	6.45377754309827	5.78872741188012	4.82500060509411	3.70137954769287	3.10980037862669	2.89981832000231
Gene555	5.70822728864889	6.57104222137405	7.21761688789634	7.00625463590242	6.30441117015391	5.29334878978133	4.24291571523249	3.56062676201176	3.05754290203715	3.16708295235422	3.6871018381581	4.39582998262129
Gene556	6.03129896337949	6.71227796413486	6.87585269477562	6.86915910435133	6.23521960586177	4.92348338572418	3.92625229479391	3.31800951045801	2.83031090455187	3.20454189039975	4.13041629953754	5.28850757347504
Gene557	6.16662980613614	6.71148612864597	7.24169006018181	6.6019968546948	6.16668712520072	5.00658973804627	4.1308556383696	3.19693472528724	2.66207540653323	3.01812727329602	4.08208568100473	5.08575074255228
Gene558	3.94711128459077	4.95192982943589	5.74672087658115	6.81255614330835	6.76927702400737	6.84412806628088	6.10982886238383	5.34726534015145	3.96475790985995	3.43615362619265	2.95237277814647	3.09777412644045
Gene559	5.09074972593683	3.69566648519643	3.07878831181831	2.78107664392304	3.18156387436633	4.26915576616158	5.28527666190682	5.94190615960178	6.80291843402696	7.01880836409818	6.76895026981194	5.8440949196608
Gene560	2.92929341360737	3.2104829606222	4.09443982900583	4.830105277977	5.70582249255481	6.46564285519811	7.03337658493481	7.07041848476845	6.49643124145236	5.07918729886288	4.06004980401011	3.36749106292464
Gene561	3.40247625114048	2.94780187924693	3.51965879531599	4.43998134653258	5.41226818976317	6.67978040546812	6.89996952960789	6.58107502002242	6.51231022157016	5.731705581056	4.79874089452445	3.84289137776016
Gene562	6.96104011920054	7.11449365372506	6.35170709895359	5.24429059050555	4.04766343856525	3.33540627224765	3.02956165465807	3.28788214285956	3.79393333115733	4.71529323672065	5.79229302329496	6.48153260939038
Gene563	7.13783750763435	6.55299872602918	6.09744371234773	4.97217115930779	4.1808699735723	3.16234903980824	2.92998475407067	3.24977785881214	3.76677152890681	5.16053739932872	5.8521388593091	6.9597963852951
Gene564	4.41380626843771	5.13019321941353	6.28254797006239	6.81763854565275	7.23660307862914	6.61760468425717	5.72941212554973	4.59001897557027	3.72706303619298	3.30894449678033	2.90513893131211	3.14531934995006
Gene565	6.52639735903904	5.6176668798743	4.53579738197044	3.74538586175134	2.98125911463867	3.30348395914881	3.36805461334266	4.60011329882731	5.54020064074864	6.55081226568347	6.88984829811119	6.95632731984207
Gene566	7.03603342484578	6.39858356945218	6.09214802429939	5.06974410854661	3.87014465498548	3.38640409413949	3.44593540991751	3.20638276270388	4.13281888028041	5.42207742257747	6.17807270835425	6.41474741185922
Gene567	3.10828183687697	3.07862975956969	3.35005992871115	4.04369419910491	4.86443139291948	6.01238942934052	6.82521591168589	6.98796353100353	7.00829422909804	6.03002229520947	5.32840038457505	4.31745875443847
Gene568	4.7824625482879	3.95172172725602	3.36398713362559	3.16146999896311	3.21944618761268	4.3110797749917	5.22925451481084	6.26655288992942	6.77439607440069	7.25324960410211	6.80117021252618	6.05079858801422
Gene569	4.93965452237861	3.86087073772165	3.48441577560565	2.83509191305374	3.40560094814313	4.16563615842654	4.95179698183842	6.05069500931986	6.67888874529205	7.01556212834761	6.91557362101898	6.12227475916675
Gene570	2.97748811932453	3.81901635395084	4.25149651659425	5.46309326453998	6.09201082633554	7.02701640765143	7.02552274018693	6.54776684877366	5.47328353159304	4.64733480140137	3.63866155708225	3.1966674461462
Gene571	3.20591702134399	2.92957903454324	3.3692249791517	4.05392852223971	5.05482386018369	5.97042457602274	6.90155269307977	7.17016071079168	6.79340712421503	5.95358587791547	4.75207718112358	4.08328640510821
Gene572	5.62947542814389	6.39776049148801	7.13715906907195	7.00931004662664	6.4611111986094	5.52679166202039	4.64001937028096	3.43750713720862	3.04116116152897	2.86973422956842	3.601174861533	4.59869972067353
Gene573	3.15726638846731	3.04618317041288	3.07632335636197	3.71798702488485	4.74578636943308	5.45146005362027	6.57366854825758	6.92398240686305	6.9241887878808	6.18632747214514	5.39656666120466	4.52267532261353
Gene574	3.72693368980119	2.97844202470791	2.9843912942672	3.6912220960553	4.41351101653851	5.71989639558135	6.6019511619111	7.0378913222756	6.53282430856071	6.4306196683885	5.37994213678792	4.42760814856698
Gene575	3.56741167993917	2.98354969258292	3.22001715206372	4.16861650324069	4.94229410787425	5.95603470952054	6.75726927280913	6.95785177038984	6.93240318026255	6.32912353465953	5.08868784765077	4.00572225622594
Gene576	7.04545055935488	6.36732816803747	5.80728477154539	4.47450169589697	3.58447284601639	3.27125797455659	3.22243291915044	3.49317052379366	4.30606238569977	5.58536828368934	6.24442205152016	6.76351141033893
Gene577	3.40900334006182	4.17107937210262	5.45195209334192	6.40423414706216	6.98983554967941	7.04750959249496	6.64717273472184	5.63563189763768	4.50972310685205	3.93112684623893	3.06965083156908	2.91916139692973
Gene578	2.8637155434431	3.08602777778918	3.87209230782996	4.83197458149262	5.7214725247363	6.80125736290207	6.96058479209926	6.78698038564407	6.42118995595054	5.42749295936843	4.33438995778764	3.3282250911275
Gene579	5.52991338843809	6.46094470354344	6.81727010880053	7.25874011760053	6.60954013352467	5.83789978406073	4.72923265682695	3.55916300295267	3.08178710354517	2.85088988279647	3.67308230993304	4.16372521711239
Gene580	5.19163386588362	5.99799951018574	6.68894021824682	7.3102843243389	6.67300222510582	6.07110292082315	4.7937728180596	3.91300321381333	3.21005984846641	2.90587400391866	3.39921910406967	4.40730914689865
Gene581	3.66967222105685	2.93863430415218	3.35042301977091	3.71626631411473	4.80124105803349	5.87121364462255	6.76122148529039	6.87098293189843	6.68336991626162	5.82947593157024	5.06071867442518	4.0482489921849
Gene582	7.12898071683894	6.57012896303239	5.99729578378394	4.89438710483003	3.99518474129823	2.90650253081596	2.75230932638933	3.54497587889769	4.09178656644746	5.17150137670718	6.33831039942172	6.86355670513325
Gene583	5.68006953484711	5.03779572084409	3.73125632720736	3.27108864696816	2.77350123684435	3.27557246797286	3.95030916198885	5.16374689390887	5.68702982654385	6.78433295849726	7.10467070447613	6.74714806279445
Gene584	3.70266410672233	3.11782962977928	3.02916198185636	3.3409693987342	4.10379122656043	5.12134202476396	6.1641901110026	6.81325591127688	6.92193437686292	6.71349770508007	5.55090103773457	4.64205930664524
Gene585	3.65448752445163	4.2338897349109	5.47226480601638	6.16624765244515	6.8577963666168	7.00506423943655	6.31870455724382	5.54117337274035	4.65227771462397	3.67388580684644	3.17119317415649	2.91970547720219
Gene586	4.31442570236048	5.2258171043	6.26522785662916	6.95735388177886	6.74082975238639	6.52830909947477	5.78682046605071	4.62239237391983	3.49357628697869	3.03702311479496	3.05911674641759	3.3616151472057
Gene587	3.82442317149839	3.0464246335492	2.8385012702086	3.25607540292897	4.28276110730518	5.13294466344266	6.22601324556319	6.84343323834973	7.11805550819635	6.77272313488183	6.00430342080756	5.15185073569357
Gene588	6.68456070207414	6.2872057882126	5.5861008038066	4.33734954423411	3.29405462741697	3.21295124121522	3.20494665331309	3.63181429580455	4.77411453798412	5.84615291796723	6.55975006289497	6.92864302762148
Gene589	6.8747824300682	6.54828428181455	5.37944613268587	4.68851254254112	3.9042181003091	3.13799400241945	3.10521277967741	3.52975738007257	4.15216305958405	5.20992707195228	6.11959258685166	6.81365689103241
Gene590	6.84852411994974	5.72205966072849	4.61399921503553	4.02582234155486	3.2500349916267	3.01911640798559	3.41866777667025	4.37875610079914	5.15730929433745	6.13438958635238	6.77746534156104	6.79511650920648
Gene591	6.50940268044572	6.38405123812551	5.78091496945351	4.68531414455645	3.59087690812642	2.94841459478941	3.14411123006827	3.71393650301924	4.62820799233961	5.62219078381659	6.28601014148534	6.92143022412823
Gene592	3.99640241118376	3.29334538746803	3.03273679956831	3.52153387166729	4.09972571350131	5.58390996842709	6.5566040153814	6.94549928037809	6.90197603431916	6.55938647389754	5.8007913558303	4.69682636633831
Gene593	7.05645123993955	6.65190981623151	6.16639418648837	4.77815681625198	3.994104224908	2.95131813563342	2.8755006303535	3.37625782311086	3.71456082678386	4.98421450189355	6.16491725752519	6.58979773104502
Gene594	6.76936823666714	6.98531860208455	5.9794198072975	5.32591477632618	4.67272227543964	3.19140227568431	2.90457081583363	3.10183077108895	3.44055246200277	4.57916576928797	5.65771091088396	6.50699157643797
