CycID	Sample169	Sample170	Sample171	Sample172	Sample173	Sample174	Sample175	Sample176	Sample177	Sample178	Sample179	Sample180
411	2.96981530791704	2.86889363555704	3.54895398772047	4.33085664470654	5.44770114916365	6.25602215312536	6.78975372612629	7.16561434500344	6.53571472015599	5.71134884172275	4.66067605388731	3.66999509707449
412	5.71342416566378	4.92108511587694	3.76557091774745	3.12590559391959	3.27499485695935	3.67579084639524	4.38784948261561	5.33936370520178	6.58930044219791	6.77901643896236	7.1025332524528	6.47250402105
413	6.6084783686587	5.93706124292525	4.77434847088733	3.9454132853131	3.12129442964039	2.90147826348984	3.31665184501084	4.186521731707	5.14695787421073	6.18368424299401	6.72723292686905	6.8847082228871
414	6.78517156538318	5.85006333860648	5.17720185920053	4.04978484293988	3.53813601431244	3.00932449394866	3.10022138887271	3.89153401809479	4.73876689934204	5.76906296722458	6.83728726476462	7.21391824131444
415	6.35463340662435	5.7668314919606	4.66264496113223	3.53620914604847	2.98611952711955	3.03228922227563	3.57083390160334	4.53292840998097	5.52615890546222	6.69149813207523	6.71298566571663	6.99549947693618
416	3.84273597259626	3.05402984118727	3.34006777651488	3.33589013027671	4.14641359911344	5.31369904445666	6.35065027859147	6.80085541818711	6.89164794361694	6.3974841740497	5.55746183251838	4.56899387534568
417	5.00419123568835	3.59205032294513	3.42090771288377	2.93213845915915	2.92782877548321	3.80401488953147	4.81473216687034	5.8870246193599	6.76865301879083	6.87423308422969	6.64092602018677	5.98909350235878
418	4.77403764252214	4.15455172104465	3.22084086599299	2.96728758976567	3.03833878804037	4.16870496912344	4.72156305971516	5.98195681061657	6.62235417315577	6.9164347907245	7.08797435630908	6.05905718291896
419	2.92330599459826	3.07141976307046	3.93880309127639	5.00673343536873	5.68522921804325	6.68112061481906	6.91868478210771	6.61114188126621	6.0958439173609	5.18933779896864	4.12949400275815	3.40720081120796
420	5.44196700041607	6.3747228876014	7.02726605606223	6.86602741671665	6.34342701581928	5.62132891298868	4.43153454670521	3.74128938151307	3.04391396324862	2.7363547542491	3.5446783445091	4.34562231808166
421	3.3632284958657	3.04124680890028	3.14471589104404	3.78508811245372	4.69904770742082	5.86382845017036	6.24281820784895	6.99763084166022	7.04598388847864	5.928992628548	5.08466142128782	4.14387444824131
422	6.53372847747464	7.02170884352042	6.76882390932485	5.95780894847355	5.22492162726333	4.33231211923769	3.61828612879018	3.06687687486988	2.92843604276728	3.74509318381375	4.63067442752016	5.72289528921444
423	3.3484312243777	3.06653377824281	3.43547413173628	4.02880876812751	4.80277388328385	5.98081329710415	6.98464964936478	6.74730105124749	6.79213006400903	5.65886927533608	4.86891621022979	3.97932342640955
424	7.24837100049157	6.56781866928754	6.30648235894347	5.08385345216048	4.16406229098152	3.26859139644547	3.11570974808264	3.24776381119318	3.69949108267714	4.73745100500979	5.89072667645604	6.25683436517168
425	5.72478511290832	5.05835474273017	3.89035365697979	3.16612736482963	2.9289737780275	3.366306586696	4.13508674634902	5.13319328074579	6.20698674053876	6.92829051045964	7.19085410055029	6.49620610338288
426	6.55186545072368	6.88755558810889	6.58951805247442	5.84100688366219	4.73583342102117	3.71556569081136	3.30988354193052	2.95835846457868	3.38642607405177	4.23076106155292	5.26803690656015	6.25946577217714
427	3.92013662712791	5.38361845866996	6.00533362660085	6.72153847133064	7.02530353924746	6.3511367549038	6.05257817335544	5.01510733492541	3.95709529452854	3.33900553756547	2.95454858287473	3.3003990181419
428	6.95791920927483	6.90770430148472	6.22596392229339	4.8293517283893	4.0377972220326	3.25903631570404	2.93508550623269	3.2852427235199	4.2442367949331	5.16004188344416	5.94499608040425	6.46653249503386
429	4.85420562006617	3.95101945123824	3.39420992172652	2.99957323097016	3.43623456884817	4.11373621175995	4.99299669824827	5.96933259621497	6.73583887900515	6.83263623063472	6.91837822849828	5.91708441171116
430	2.96093512976414	3.51221741384055	4.1044528404133	5.29500003359428	6.00498816804584	6.98721717158206	6.8795356485484	6.34857157090883	6.02227716428662	4.96558168143734	3.82171917134359	3.14222018283638
431	3.10784458056616	3.24477287396468	4.14248250994161	5.19136291713274	6.19318667742294	6.71972870500689	6.96022599040812	6.67991625057315	5.7515155907435	4.67060073113916	3.70242775631177	3.01254109141629
432	5.7990245131981	4.87828141921084	4.12211658183128	3.51845834348921	3.06173113169091	3.2286651281302	3.86746838815241	5.02446904068024	6.13847519696123	6.86576144193826	6.9016908465162	6.85775185904174
433	4.64929060445667	3.82709203221637	3.13162380753923	3.17682236254205	3.51017702942941	4.1497570748641	5.2035866842361	6.13454459820257	7.11380711454271	7.0972504335026	6.48590940395399	5.65006465465088
434	5.28660980820356	4.14833250999815	3.51207521429172	3.01544674659474	3.00359170806913	3.94998223344883	4.69246838151759	5.46306612804156	6.68301618695686	6.89650110310589	6.7442160578406	6.0361995724549
435	6.18951211045804	6.49601439395249	6.8998883056724	6.71717643492005	6.19625112009903	5.21597850895699	4.09054617613633	3.2740175036648	2.97837078956929	3.31738348316811	4.06762928773087	5.23582747674572
436	3.56232377531077	4.57124070496683	5.68508930759872	6.49866852009309	7.05394469412351	7.04867196306351	6.36776336322961	5.79438875774613	4.64097560642569	3.51197815410851	3.15103323370066	2.99929521908265
437	6.34593437951916	6.76445298587394	6.6613155172866	6.36214245939196	5.73304542740819	4.66801185052208	3.42484694388158	2.95886034932035	3.11906543285669	3.30028515669259	4.15119861220813	5.33369230921527
438	4.94836453875217	5.96497018783451	6.93315288656674	7.38034246559128	6.8208327950101	5.93647655338067	5.09150064784829	4.21702910897545	3.20913908267898	2.94531158188531	3.37876162924337	4.12309890970721
439	4.82885545182597	3.59827371802799	2.87276266466178	2.94284814174718	3.73491806580688	4.44517404779817	5.41003889522902	6.32800699931787	6.8255847145014	6.79457718845962	6.48397016211635	5.7830325726677
440	4.32332074840876	3.58518925866444	2.87137297664592	2.96957218765327	3.57564951014858	4.50515530299467	5.6851628867081	6.5690524031694	6.70835190096924	7.02734427092067	6.55050777279986	5.46876563427619
441	5.78295155964635	6.34569227966137	6.78434880078136	6.80233627418379	6.21698969944179	5.15219392131171	4.50856988191329	3.47124035332679	2.86615199832477	3.07717806263471	3.47862686489027	4.80387526760599
442	4.64188229862091	5.91659895075475	6.41867377783451	6.8499315849465	6.72169019328026	6.06228136848854	5.07341011356725	4.16874708014457	3.45534662984257	3.16474389733428	2.86395149067389	3.872601608027
443	3.3752921028087	3.73902947122262	4.49866072691665	5.63987813827287	6.60693797846024	7.03219601265283	6.70224128102098	6.52362864410637	5.22960156474308	4.04228884963621	3.18687886924423	2.98131974806793
444	6.80317915517703	5.94112718248871	5.15999336605926	4.07703413873079	3.15521863411424	3.24576924371745	3.34165213670854	3.72147536303712	5.02887813581137	6.06234417945574	6.66504056283126	6.71950561860017
445	3.0798780756597	3.49063316162089	4.57206527954907	5.46118002263878	6.43159617228201	6.99319441273299	7.18545909050932	6.50860959597337	5.6206285489882	4.42589194014713	3.32410708958419	2.94727652758549
446	5.93981552568894	6.81639145890807	7.0852805312625	6.87490248982075	6.00486414290551	5.20439474633051	4.2628544850398	3.14853474126127	3.03836172494701	3.11162388862048	3.68680864852706	4.80701126223894
447	5.52413929179981	4.2656034189125	3.51424685026733	2.91167341238454	3.10086829659017	3.86575662829776	4.91728541884368	5.61723573310611	6.78106856314698	6.72979133838973	7.03786118455706	6.39554720470789
448	2.75696508761449	3.17428194087196	3.50437351429241	4.81942743753206	5.69116781988393	6.39776433476487	7.16021279243313	6.83770418445265	6.43508071176317	5.39166647096607	4.30098979176383	3.65094461939852
449	3.20282471118895	3.12773687978301	3.30775080338042	3.79834293827294	5.22164908963857	6.31050392612825	6.86412375314518	7.079020722133	6.78869499471834	5.48176482987984	4.92215307176379	3.83090493947503
450	3.5604456036233	3.18287049506073	3.05642691736272	3.78038344280615	4.35304685856987	5.49895918081092	6.20744317109647	6.960850860894	7.10063618331097	6.51630593322647	5.52700034801796	4.47194985703761
451	6.24420856392577	6.68964526780173	7.03950605918856	6.60877884967637	6.02407899202851	4.67852456528913	3.57963630314697	3.29327087128091	3.00909641634363	3.0365076202937	4.24498693352013	5.15015727805827
452	6.20121862907567	7.07873049746395	6.87118966302305	6.65131367088077	5.64795206951834	4.89297119236347	4.03470915907466	3.29177692210432	3.17758269157468	3.35820168737817	4.35881498327936	5.39157031645182
453	6.63497446888253	7.25914283333142	6.84279090314997	6.21290278810875	5.49089960788953	4.24627549115518	3.59739858616765	3.14915139788495	2.9368065272942	3.4872487622012	4.41835957901411	5.64485072195852
454	6.99939686353581	6.83716472017257	5.64676428718291	4.55899506830893	3.56924922920903	2.92187319380695	2.70726901194416	3.58426195639	4.30736252972824	5.27319815901184	6.00279358231048	6.72873726369564
455	4.94085619710087	5.74704490894594	6.87858221583789	7.07310625101119	6.87873004260847	6.13236005144562	4.81729261025614	4.34329211613802	3.55688924781007	3.04942328078921	3.38796417312609	3.98346375893451
456	4.31573408503886	3.08091059952349	3.15125218566277	3.3153471457754	3.6842343640723	4.85215745743854	5.76644249099975	6.61072920918439	6.82743609419165	6.86232632697074	6.020257670565	5.45451164604568
457	6.78193879168121	6.30243903634473	5.15410050921415	4.14886334393969	3.41977670891341	2.87633730753114	3.01511375497629	3.92511264364021	5.08045314955911	5.57020477937699	6.67989014963008	6.82039307343643
458	6.55532099802913	5.75706570784283	4.54262374211768	3.79333332818243	3.07999487802681	3.00754904570627	3.71576457321756	4.42291831306001	5.45207425257185	6.32216308894914	7.00587581920863	7.16435593767969
459	6.83154089591897	6.75805439658654	6.56367357547677	5.41214525804597	4.57440272217102	3.65322678280529	3.31631470422523	2.91969355452181	3.46522446799071	4.42416963297837	5.50818491450238	6.05815988151654
460	5.33306764985542	6.16573760483528	6.96282333527437	7.18254943999576	6.50456026273309	5.78676613363541	4.45443322890939	3.79551204091758	3.0037959879198	3.16110317028284	3.43357256927241	4.37964091177277
461	4.4094104621849	2.98619107362053	3.11807264669537	3.04682937600365	3.91322351571854	4.80543429547885	6.20864612651896	6.74312570181134	7.05440588180149	6.68803345255286	5.92503232611853	5.07726696976099
462	6.92932872615898	6.85961051216038	5.99349600009931	5.42975416435228	4.19412537528655	3.5826796420536	3.06257792833828	3.38241925786084	3.83952065885623	5.00721114277452	5.88787143173266	6.5556763692053
463	6.9507242576721	6.26312041194587	5.71458845917387	4.7330496330851	3.6702777074199	3.37012133858408	3.17763634121288	3.56923993874027	4.11628704597498	5.43602357998757	6.4801988494339	6.64013497785804
464	3.27552268926091	3.81045905401632	4.37840679926045	5.72178831509475	6.61409261847246	7.26315959173881	6.6613959687913	6.39509172227587	5.42698127020884	4.05091465657083	3.64497630049064	2.96651258701418
465	4.14132453140004	2.98892687945088	3.03379144861044	3.01570316444283	3.87544975689154	4.77723576282102	6.13050904468458	6.6954634244295	6.9533539864877	6.83244322129591	5.91479823497723	5.0416234266327
466	5.68388559211299	6.45818639444809	7.02374122685843	6.61826959786756	6.0866694868275	5.31237253393978	4.44594851017083	3.58230958347238	3.04999398419536	3.33431025070763	3.66202508414967	4.80761142697424
467	3.92382079167285	3.51455599115115	2.99917504903111	3.30305217875497	3.93932334581063	4.85250452214904	6.06964569646619	6.52752970511017	6.70760142832597	6.85428072857727	6.10890078043465	5.2346244935187
468	3.32264831001849	2.89314314976408	3.23427950563219	3.95950279806642	5.08582190560397	5.66084809214898	6.4957412560429	7.00766152999177	6.66029933833154	6.02881666297165	5.17867040559024	4.31146818457477
469	5.84548487235797	4.9336171331515	3.73242062965906	3.27476613189179	3.0464634401235	3.25478082722614	4.11288102351998	5.24015888648551	5.98397540631329	6.64184918283061	7.08912563587707	6.3227482992212
470	5.90046807230095	4.78120629655467	3.66886993092949	3.08207319982794	2.86260742561358	3.15375045462814	4.11035212032659	5.17809516279988	6.58856984618023	7.04509430636022	7.093932159021	6.68131368734786
471	4.77358645831828	6.11819760606793	6.91796207208537	7.14393577291369	6.75146357046842	5.98376600254231	5.16534664121265	3.88100648488539	2.86249404242697	3.03271344006798	3.21024176826566	3.99947975754792
472	3.74239419794263	3.05683246380359	3.05655737616765	3.50522099449707	4.35101628668338	5.55358027484028	6.40336233141098	6.69884131937458	7.02764683450629	6.54556814394244	5.69574561983523	4.57003634531829
473	6.27217902064074	5.20998158793237	4.06118710379294	3.35524668876065	3.0002810791382	3.11898531771217	4.00071615462984	4.92066446049286	5.8749916250667	6.59875509887294	7.204706522869	6.66810170097618
474	6.79816075027105	5.72064442870067	4.51227395942685	3.58513177071341	3.33265785280071	3.07080524971892	3.6320896244095	4.27683774225639	5.4424181178854	6.42586749516385	7.14079713244885	6.99330394451254
475	4.83497050169345	6.05525925006665	6.69178872388922	6.87554886609731	6.88316058772525	6.10095422273886	5.07594015421945	4.05955564787299	3.49806155208936	2.89128927926239	3.31145083910764	4.20400190283787
476	3.36751163361106	2.80266960897776	3.20261092838006	3.5455621732209	4.66723627571574	5.7608579719277	6.48235512463444	7.11787673050894	6.63123403222987	6.0162080628916	4.88463953361275	3.80875189809468
477	3.13133598035295	3.21812029646137	3.30359707305358	4.28738698978945	5.22144472926366	5.8693252036636	6.91218228634519	7.02060607877675	6.44281307033455	5.71649785788208	4.62064947577578	3.40977966214866
478	5.30398310342965	4.22566062081485	3.35484021433393	2.86234664904646	3.33092017731606	3.46674918955674	4.4996653962612	5.59797978768386	6.45165549824389	7.34863296110743	6.81137274495816	6.08681617041297
479	3.6373125568735	2.90429971541818	2.89401996693309	3.73824194958107	4.83926012730698	5.98902017735098	6.72151588807852	6.83177072240709	6.91385204611303	6.1468511431954	5.2604541330472	3.96972837370655
480	3.51734085454042	4.67469335542921	5.57093768449794	6.43743860286726	6.92244934020662	7.1362119427774	6.19250662937204	5.39911782480142	4.47018595037027	3.70529756999361	2.85595162052746	3.16467949025693
481	3.04372438158134	3.29400853067752	3.85374901340109	4.89250852637351	5.66647668904047	6.62797315919284	7.183962698446	6.87456418601725	6.19732417189556	5.20591049553098	4.3056799784953	3.46332360578977
482	5.25346720126749	4.37012750266462	3.40057450256041	2.93316677880524	3.06146845820782	3.74198608001387	4.87953854061596	5.56542962962349	6.76504036542117	6.62376122492222	6.67405308256096	6.54774349803756
483	4.42810505164043	5.25793234803577	6.55375742918409	7.07375627366277	6.92840333448504	6.7088647316501	5.81842492811274	4.54937844000933	3.7938281232684	2.92329350642366	3.0863427443244	3.92257484328097
484	3.49878396832327	4.05317188393095	5.30803886944104	6.14799417082779	6.86587052993471	6.79361339182421	6.62305285029741	5.64492864028253	4.7246570226556	3.85502189532381	3.26847216745098	2.94867263670806
485	5.96451135683313	4.55138605482532	4.01106910437299	3.19378224617756	3.32322921908025	3.52285156911459	3.92415500401533	5.25393627451287	6.00116908714898	6.70937547718189	7.02455727192987	6.71921707164941
486	5.34128637617806	4.09389276310002	3.5787097608582	2.93141155342759	3.09068148051807	3.92649811654148	4.83738123605581	5.71869658744946	6.52711222707899	7.06687542597916	6.64842562957473	6.08004759358344
487	3.37724488854593	2.98320983383619	3.89754964039386	4.45543002707615	5.58317367209786	6.42415495659786	7.12730514552759	6.7540868970747	6.39577493876424	5.09438593263743	4.36012829990444	3.3721463521556
488	4.5100453685835	5.79770294670222	6.55145827354077	7.02453375350844	6.81474494345033	6.31075946464705	5.70634037258157	4.3008081176493	3.57503687878848	3.37910371895359	2.78058063892545	3.43337227521235
489	6.8675124444353	6.37181763963268	5.72675925093298	4.68512843678945	3.80420548146996	3.1695487858762	2.93039726542842	3.37112456654209	4.3101311597276	5.40301439383416	6.20034701762824	7.09393897129252
490	3.00841483878793	3.05948662897188	3.96938946091226	4.64436365857246	6.06961571905007	6.71829067581192	7.13505327060382	6.9055270806822	5.94475126902263	5.151836369272	3.8584549535517	3.34513270238831
491	6.68998483722517	6.26753713804513	5.32838149315287	4.41661917964075	3.20740285329556	3.16538538586105	2.85725046428486	3.6483622524128	4.71484720632347	5.5361497106645	6.62868478922836	6.92146376071369
492	3.51657552637001	4.53261334418538	5.62571736950902	6.14662840525285	6.85787073778117	6.87580939101209	6.58130326321309	5.4416589410746	4.51310668109549	3.53754053541179	2.85345465386353	2.82881210202192
493	3.38893614346233	4.56611672351944	5.55199135450877	6.25198266472464	6.70523816514533	7.00384353111565	6.4642472685963	5.60528654931479	4.42732744322788	3.2468184971332	2.96919149800012	2.97088722510223
494	3.80482174273934	4.98228167918869	5.86989165604476	6.72438268188283	7.3130897613407	6.80895363418734	6.24626561534948	5.22974505006756	3.98360894345391	3.30332883563631	2.99688218325174	3.20320391842117
495	2.80835503412328	3.31292346754145	4.14245218987746	4.74784391204901	5.911992413263	6.71063285402628	6.89351906367693	6.91746706081216	6.11075485563991	5.35201377452231	4.10460523395657	3.39261502950482
496	3.12402010120588	3.78376022457092	4.64881449168471	5.64170052514945	6.96567262177614	6.85115949600942	6.84491756339415	6.10950119948433	5.36679753921992	4.17685595120788	3.35831223922254	3.04835851601421
497	3.35217890812932	2.97099904786829	3.57045180412386	3.66029366508543	4.91905474954445	5.89920296222099	6.8197221242054	6.86885186457042	6.82774276456753	5.93389491466904	5.19283738152929	4.0938873961172
498	3.39411075180949	2.8357571485224	3.42311583571667	4.09509499430158	5.48139180189469	6.06128410328526	6.53838672063627	6.73092164021317	6.68898876735911	5.94815942250405	5.0259089922684	3.93481756920975
499	6.17127630981952	5.35631851888408	4.62445412843081	3.48439590243076	2.97851147721614	3.28971740852385	3.77996586405834	4.88163594101226	5.55663205389515	6.09463885273587	6.87724581904582	6.89267318592378
500	4.36262627966321	3.53453939539396	2.92766515275664	3.17230370971806	3.63769166824967	4.27002617219634	5.57339697119532	6.47023164124323	7.01045263899058	6.8167789715732	6.42623686400508	5.31414542838473
501	3.11625700279681	3.38687840299306	3.3302891237902	4.61283545679253	5.48234604882061	6.37136878878679	6.86812544875224	6.89797629822799	6.66832895914208	5.4958983868223	4.45416694235658	3.35357017549328
502	3.09270116977741	3.42339715246139	3.82438832243201	4.85472873225682	5.83696261737017	6.73332813735828	7.15488717306709	6.75433239096555	6.43317015778816	5.20041639943689	4.272248983231	3.3889783657572
503	6.66835624334677	6.43816977013859	5.36049184597425	4.49445058384995	3.176240408935	3.02343511235986	3.05197318704775	3.5911931691964	4.44977859948199	5.7482049182587	6.3614827584075	7.22509418461438
504	3.57575397880533	4.3166281862117	5.12154092726964	5.95257920633926	6.55232978617535	6.87944671746724	6.59939408985994	5.81850932777157	4.87920756995672	3.79728162401485	3.12762549113008	3.14203190334504
505	3.26585618486387	2.79570613968913	3.33250283167522	3.97378273076493	5.03921379639384	6.11645840729845	6.70112809310806	6.87002492769922	6.69791476749753	5.92187174126286	4.90219904704491	3.93819646652264
506	2.99005661321822	3.47924891795126	4.09673749721567	4.98903357206486	6.13166584431955	6.87282558694129	7.03305958135162	6.37261070267441	5.97699070716446	4.77230405011085	3.62542258886966	3.21646385458978
507	3.45945842031686	3.00967614413919	3.25508985532582	3.96035122937255	4.88600948217348	6.03778797231287	6.69278679154478	6.95124346837444	6.74564794094659	5.87764721301961	5.19944543864253	4.0759189786805
508	6.2748395528253	7.02708576232705	6.88012887480255	6.41064496689833	5.89424926949702	4.36211721637306	3.5933099070799	3.02602554456683	2.99158873687957	3.3041698193847	4.56154979239968	5.43113749761232
509	4.7145603918405	3.52759885454349	3.33045776370039	3.03885389577475	3.40241735900118	4.31680016040489	5.35320663552528	6.29728281890084	6.81214874754459	7.18305152991878	6.37526909924432	5.82054378947759
510	6.2730336508854	7.19738182166223	7.13026081498396	6.73294352085407	5.68949640532181	4.68109645632456	3.65247028118088	3.18939318030528	3.03110196835317	3.61059788801414	4.27254600417238	5.51875275110909
511	6.86718937285824	6.58247173913022	5.32127704112297	4.63412526412945	3.5083580341023	3.15007812585677	3.28411127283844	3.47762301754705	4.48340115756414	5.48968400619263	6.43360111589307	6.76499674056511
512	6.74019496969303	6.9596640818515	6.5255459209896	5.22253052867872	4.49708022490391	3.59610242026407	3.26707076193369	3.21299084564236	3.51354535689161	4.49473831167534	5.22996423841614	6.48016559116929
513	5.44548158319808	4.63597525863933	3.5070512040812	3.33848957822633	3.2043384251216	3.558977812199	4.32616869903214	5.66137089448934	6.37062743236936	7.10440681371722	6.83319800913767	6.60961552338803
514	6.99893198877489	6.90045297950897	6.54001278629134	5.81325007832458	4.3792174910403	4.0255035918038	3.1984731473024	3.28509422404357	3.44834435107425	4.18560661144623	5.35587087670499	6.38598980403455
515	6.30871408962773	5.34832662281926	4.48739504036898	3.5331720638298	2.76778138654518	3.09885404370516	3.58464857331768	4.48877626813227	5.62312488305852	6.53314271338632	7.07373730792565	6.861515381184
516	5.34031819503565	6.47805629957527	6.72007945957728	6.67929295777743	6.60800819000058	5.38554521496403	4.38299077694584	3.69980319662493	3.03312539562879	3.26460512717962	3.74569431749498	4.6447430971716
517	4.03631909782251	5.14440011224426	6.25533597714053	6.90035012054615	6.85500055623277	6.69467122629286	5.75956679566334	4.88016445011481	3.97625339620323	3.19940841219578	3.02740191448564	3.11728954878273
518	5.998375580161	4.86846284688398	4.39146531042454	3.33695394920016	2.97497684255582	3.16189159516143	3.92961518134862	4.65095715897781	5.74403975908829	6.71471848200085	7.16372581788743	6.87507930220004
519	7.02705575551333	6.84832153528725	5.79311274455857	4.85029582974102	3.83219772793509	3.46814705214288	2.86966203089393	3.69350662568112	4.15707540031438	4.68269119772874	6.12272054842806	6.90707096466152
520	6.30455439257516	5.76587518693005	4.44459024286029	3.43916160879116	2.88207504590764	3.22587922588556	3.70915291180783	4.61411802005393	5.42979909646062	6.5668586600314	6.80263972105738	6.91856501544212
521	3.70610400596575	4.59586962241545	5.7151776253061	6.16894072724348	6.85187668835716	6.93018296595685	6.30458956118387	5.30399475100828	4.63426889024705	3.51522585986462	2.83916537764086	3.19166550997718
522	4.40547754980804	3.45782180991632	2.94921604917905	3.02185845207114	3.76238303131787	4.73790421375889	5.53801728659124	6.33334094972491	6.87270040000926	6.61388892667625	6.17212336539518	5.41604608515209
523	4.54034660870172	3.4060490662518	2.88428762162876	3.24117730001544	3.30725697209064	4.21587403590574	5.57133582940839	6.40457287253926	6.83912412499274	6.91940671962547	6.45246292484729	5.52649421330444
524	3.2571645816843	3.31651385592601	3.98205526040775	4.80452115380355	5.93165350743919	6.62605710368719	7.15256451337883	6.76831840312535	6.13817801084008	5.13085829856133	4.43134820850188	3.33061663301895
525	4.10469147685685	4.65554623645806	5.83617401742519	6.6022783969008	6.99260654615317	6.70214019696836	6.29639619285969	5.43223997190798	4.21277701354299	3.25272610861458	2.76706187787723	3.46588106317555
526	5.50398955701152	6.55268514685231	6.94177772300533	6.77134614372168	5.9343942280956	5.27300407344549	4.36798777736314	3.46985824526628	2.92637125623933	3.05315928576823	3.55935329607732	4.86561757603086
527	6.55821444690293	6.25391561685529	5.24726741998076	4.00784815970849	3.39651280165152	3.02803356256784	3.27154568729961	3.78793405484632	5.18344256249933	5.82043091380986	6.72110318249465	6.87760597024448
528	3.74369756779087	4.4754695725353	5.73061872355983	6.12857755837268	6.75615603687421	7.14526346111129	6.67618156310354	5.1925533365347	4.30925921183824	3.24523532807182	2.84417216197007	3.07370308668922
529	6.02000653714952	5.0947875965541	4.15114231754613	3.42445577686119	3.32230772617665	3.1294954345803	3.93845273184734	4.68883931023979	5.97358739009963	6.68797529445804	6.80994420376627	6.77079072286666
530	3.52981468650637	4.52447262194359	5.5616012362447	6.61498499012981	7.10278290182277	6.94849434047722	6.2615572956598	5.5603478609399	4.49156468606083	3.70570638439697	2.87298139783364	3.03071817339371
531	6.85411421122688	6.24433052468037	4.74639711794887	4.23680947495261	2.89987215420551	2.95901567159263	3.44366679904316	4.11199280990031	4.93966917686288	6.21089886001174	6.88172606099497	6.79891906550927
532	4.73727717318046	5.51922835483015	6.88404518132574	6.93937485432199	6.7046830643122	6.23154243097521	5.40765109763415	4.29764091526562	3.35164002710543	2.827682492085	3.11665765806722	3.72150207086468
533	6.93650858918455	6.87847935578426	6.4185850352376	5.75228197935191	4.54786815494232	3.64125667656962	3.03329131619027	3.01795867961653	3.50240958940017	4.12032213402133	5.23808121308233	6.06657921717004
534	6.18065029078713	4.92659141577745	3.72718528506727	3.42616166873391	2.94082436507779	3.08134320478015	3.90475213291766	4.90942803131877	6.11922820315991	6.79813283976038	7.18122877336236	6.98306958960269
535	3.5877744496735	4.21740861121481	5.32961737002162	6.20470339861404	6.54332559484457	7.26782039865978	6.2350157896356	5.59638431136781	4.61988364529503	3.81165460111361	3.03845271933708	3.12812226182682
536	5.81773986437756	5.0148800102956	3.73361176711094	3.05423274297205	3.06438890953524	3.47050863614754	4.29574997336042	5.28132769084322	6.31300416750373	7.05154784060353	6.78801755392127	6.37520373919638
537	3.03075934243189	3.09887825412051	3.52003581337198	4.05475876380438	5.26673584813866	5.84587121009064	7.04515487409142	6.80709562977898	6.67978669103543	5.77395893370307	4.87565990222047	3.61563836417299
538	6.77500173944078	6.10519979916475	5.36252356035799	4.20860501584784	3.6589721617389	3.05208846288757	3.20327374503523	3.9167202348141	4.55852773680393	5.52273166312377	6.74913195179979	6.93155778247388
539	5.29803673648552	6.23729676872166	6.796685528363	6.75367804104819	6.43356918590364	6.06439277209049	4.76343834828787	4.08722130026465	3.13950641228673	3.26327291063849	3.5766821094066	4.33872715324897
540	6.59913028777606	5.70734150944843	5.03271967695445	3.81891014242054	3.3024441422581	3.15803334451023	3.73589494167796	4.22244106974873	5.33488821637891	6.28989193916661	6.68784219832542	6.90952921041702
541	5.3660544765305	6.38507441454378	6.73851466702506	7.10092262162215	6.25287329989801	5.54928677727658	4.86696893864974	3.68794632022998	3.20300427875711	3.06669634703478	3.61564753588163	4.51608199069721
542	6.81168308629654	6.31897319008223	5.14045968527394	4.2823478124113	3.42133271818803	2.91078478774937	3.21482209639404	3.7652020688473	4.79972842592596	5.57012878933086	6.76634068819671	6.88633672226572
543	6.9104687813024	6.98877857092845	6.30405377610243	5.32927752649737	3.98883855061621	3.40654010638169	3.09359316496616	3.14571980771266	3.88565351229786	4.75217608660484	5.81014142226831	6.69679434274486
544	6.77315707174025	5.80980736891219	4.95850032724406	4.27104603964429	3.49473804840429	3.02372004667946	2.95701922763156	4.08095606606993	4.82051854310339	6.2124259092266	6.78350995887363	7.08392321421204
545	3.87602624619374	4.50776717017567	5.65168168153286	6.53128912383779	6.92517868082627	6.54589956509309	6.40090436843353	5.18189646431216	4.13206871393389	3.5389925194079	3.2420597933614	3.1782842528892
546	6.92603460689655	6.16921024425746	5.23003462528905	4.34886663589282	3.68381476672469	2.85114101324893	3.07058388777946	3.73909921167315	4.76605597014709	5.72504449691779	6.7241057937481	7.2388454326848
547	3.3164907267012	2.80156837432046	3.23644298710918	3.99052122507032	4.8222546820155	6.15491262965308	6.76290597720408	6.82471897136156	6.64292360611397	6.16155945641261	5.26761329440165	4.0077619372639
548	3.4829033726901	3.65638836722469	5.11039221107441	5.79791569153447	6.53861011459954	6.91865945685077	6.79905608149186	6.30630269629282	5.28620107502489	4.08880484954055	3.54653180025911	2.85174721334877
549	3.13592396226461	3.3074653556743	3.58152680702546	4.86442456752768	5.38971468394107	6.42457802192496	6.69956820596896	6.92150791552436	6.12617480820895	5.28984989879975	4.35207197570184	3.30527009692754
550	4.10585365069678	4.68714355573771	5.96552234299086	6.64788168928942	7.15834048934373	6.72443775314861	6.09472541167204	5.53531017586785	4.19099603278746	3.45744856571555	2.87938573532436	3.22753591711459
551	4.15461305430634	3.4400638445182	3.14318972670586	3.49250805286953	3.64780855294046	5.07305481503783	6.21100467441256	6.46768097251858	7.06437013068965	6.82101343956285	6.07990480703856	5.13456250924325
552	6.80313690694983	7.10121520036567	6.86039686484897	6.25790258555875	5.16927057323325	4.01599369864062	3.27414599894274	2.84104925627402	2.99005781673916	3.74314937505964	4.79699530755557	5.53816559678085
